SMILES,Solvent,Ex (nm),Em (nm),ST (nm),QY,¦Å (cm-1M-1),Log(¦Å),Reference
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc5c6ccccc6c6ccccc6c5[nH]4)c(O)cc3oc-2c1,CCOC(=O)C,565,618,53,0.292,66800,4.824776462,https://doi.org/10.1016/j.molliq.2019.111626
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc5c6ccccc6c6ccccc6c5[nH]4)c(O)cc3oc-2c1,C1COCCO1,566,618,52,0.592,13800,4.139879086,https://doi.org/10.1016/j.molliq.2019.111626
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc5c6ccccc6c6ccccc6c5[nH]4)c(O)cc3oc-2c1,CCCCCC,536,598,62,0.135,73000,4.86332286,https://doi.org/10.1016/j.molliq.2019.111626
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc5c6ccccc6c6ccccc6c5[nH]4)c(O)cc3oc-2c1,CO,566,614,48,0.157,19600,4.292256071,https://doi.org/10.1016/j.molliq.2019.111626
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc5c6ccccc6c6ccccc6c5[nH]4)c(O)cc3oc-2c1,CC1=CC=CC=C1,546,602,56,0.26,15300,4.184691431,https://doi.org/10.1016/j.molliq.2019.111626
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc5c6ccccc6c6ccccc6c5[nH]4)c(O)cc3oc-2c1,C(Cl)(Cl)Cl,556,610,54,0.321,28000,4.447158031,https://doi.org/10.1016/j.molliq.2019.111626
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc5c6ccccc6c6ccccc6c5[nH]4)c(O)cc3oc-2c1,CS(=O)C,567,623,56,0.647,24500,4.389166084,https://doi.org/10.1016/j.molliq.2019.111626
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc5ccccc5[nH]4)c(O)cc3oc-2c1,C1COCCO1,558,598,40,0.715,17100,4.23299611,https://doi.org/10.1016/j.molliq.2019.111626
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc5ccccc5[nH]4)c(O)cc3oc-2c1,CCCCCC,537,580,43,0.126,39100,4.592176757,https://doi.org/10.1016/j.molliq.2019.111626
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc5ccccc5[nH]4)c(O)cc3oc-2c1,CS(=O)C,574,610,36,0.855,15100,4.178976947,https://doi.org/10.1016/j.molliq.2019.111626
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc5ccccc5[nH]4)c(O)cc3oc-2c1,CC1=CC=CC=C1,539,583,44,0.241,14500,4.161368002,https://doi.org/10.1016/j.molliq.2019.111626
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc5ccccc5[nH]4)c(O)cc3oc-2c1,C(Cl)(Cl)Cl,554,590,36,0.329,29100,4.463892989,https://doi.org/10.1016/j.molliq.2019.111626
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc5ccccc5[nH]4)c(O)cc3oc-2c1,CO,557,593,36,0.192,28100,4.44870632,https://doi.org/10.1016/j.molliq.2019.111626
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc5ccccc5[nH]4)c(O)cc3oc-2c1,CCOC(=O)C,545,590,45,0.312,56200,4.749736316,https://doi.org/10.1016/j.molliq.2019.111626
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4c5c6c(cc4c3oc-2c1)CCCN6CCC5,O,612,684,72,,38600,4.586587305,http://dx.doi.org/10.1021/jo400783x
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4c5c6c(cc4c3oc-2c1)CCCN6CCC5,C(Cl)(Cl)Cl,623,664,41,0.09,75000,4.875061263,http://dx.doi.org/10.1021/jo400783x
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4c5c6c(cc4c3oc-2c1)CCCN6CCC5,CCO,612,674,62,0.01,69200,4.840106094,http://dx.doi.org/10.1021/jo400783x
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4cc(N(c5ccccc5)c5ccccc5)ccc4c3oc-2c1,CS(=O)C,596,648,52,0.05,4400,3.643452676,https://doi.org/10.1016/j.dyepig.2016.11.010
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4cc(N(c5ccccc5)c5ccccc5)ccc4c3oc-2c1,CC#N,592,648,56,0.85,74300,4.870988814,https://doi.org/10.1016/j.dyepig.2016.11.010
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4cc(N(c5ccccc5)c5ccccc5)ccc4c3oc-2c1,CO,589,645,56,0.85,81400,4.910624405,https://doi.org/10.1016/j.dyepig.2016.11.010
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4cc(N(c5ccccc5)c5ccccc5)ccc4c3oc-2c1,CC1=CC=CC=C1,607,669,62,0.77,75700,4.87909588,https://doi.org/10.1016/j.dyepig.2016.11.010
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4cc(N(c5ccccc5)c5ccccc5)ccc4c3oc-2c1,CCCCCC,601,664,63,0.83,80700,4.906873535,https://doi.org/10.1016/j.dyepig.2016.11.010
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4cc(N(c5ccccc5)c5ccccc5)ccc4c3oc-2c1,CC(=O)C,592,641,49,0.83,78800,4.896526217,https://doi.org/10.1016/j.dyepig.2016.11.010
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4cc(N(c5ccccc5)c5ccccc5)ccc4c3oc-2c1,C(Cl)(Cl)Cl,610,678,68,0.9,89100,4.949877704,https://doi.org/10.1016/j.dyepig.2016.11.010
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4cc5c(cc4c3oc-2c1)CCCN5C,C(Cl)(Cl)Cl,610,647,37,0.27,76600,4.88422877,http://dx.doi.org/10.1021/jo400783x
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4cc5c(cc4c3oc-2c1)CCCN5C,CCO,598,651,53,0.05,64800,4.811575006,http://dx.doi.org/10.1021/jo400783x
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4cc5c(cc4c3oc-2c1)CCCN5C,O,601,658,57,,44800,4.651278014,http://dx.doi.org/10.1021/jo400783x
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(oc-2c1)-c1ccc(N(C)C)cc1CC3,O,599,635,36,0.37,123300,5.090963077,https://doi.org/10.1039/c5sc04014k
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(oc-2c1)-c1ccc(N)cc1CC3,O,577,617,40,0.43,119200,5.076276255,https://doi.org/10.1039/c5sc04014k
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(oc-2c1)-c1ccc(NC)cc1CC3,O,592,624,32,0.41,122100,5.086715664,https://doi.org/10.1039/c5sc04014k
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3cc4c(cc3oc-2c1)N1CCCC1CN4C,O,575,648,73,,,,https://doi.org/10.1002/cmtd.202000068
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)cc3oc-2c1,O,571,651,80,,,,https://doi.org/10.1002/cmtd.202000068
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3oc4cc(N)ccc4c3oc-2c1,CCO,572,622,50,0.778,113400,5.054613055,https://doi.org/10.1021/acs.joc.5b00077
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3oc4cc(N)ccc4c3oc-2c1,O,581,634,53,0.126,71400,4.853698212,https://doi.org/10.1021/acs.joc.5b00077
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3oc4cc(N)ccc4c3oc-2c1,C(Cl)Cl,581,617,36,0.726,44400,4.64738297,https://doi.org/10.1021/acs.joc.5b00077
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)cc(-c3ccc(N)cc3)oc-2c1,O,571,615,44,,,,https://doi.org/10.1039/c5sc04014k
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)cc(-c3ccc(N)cc3)oc-2c1,O,571,615,44,,,,https://doi.org/10.1002/cmtd.202000068
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)cc(-c3ccc(N)cc3)oc-2c1,O,571,615,44,0.06,117900,5.071513805,https://doi.org/10.1039/c5sc04014k
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)cc(-c3ccc(N)cc3)oc-2c1,O,571,615,44,0.06,117900,5.071513805,https://doi.org/10.1002/cmtd.202000068
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)cc(-c3ccc(NC)cc3)oc-2c1,O,589,626,37,0.05,125300,5.097951071,https://doi.org/10.1039/c5sc04014k
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3oc-2c1,CCO,554,649,95,0.017,36300,4.559906625,https://doi.org/10.1016/j.molstruc.2024.138280
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3oc-2c1,C(Cl)Cl,559,667,108,0.028,44800,4.651278014,https://doi.org/10.1016/j.molstruc.2024.138280
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3oc-2c1,C1CCOC1,556,630,74,0.023,34900,4.542825427,https://doi.org/10.1016/j.molstruc.2024.138280
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3oc-2c1,C(Cl)(Cl)Cl,560,634,74,0.284,38100,4.580924976,https://doi.org/10.1016/j.molstruc.2024.138280
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3oc-2c1,CN(C)C=O,523,653,130,0.024,32000,4.505149978,https://doi.org/10.1016/j.molstruc.2024.138280
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3oc-2c1,C1COCCO1,510,577,67,0.00239,7700,3.886490725,https://doi.org/10.1016/j.microc.2023.109296
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3oc-2c1,CC#N,508,580,72,0.0012,23700,4.374748346,https://doi.org/10.1016/j.microc.2023.109296
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3oc-2c1,CCO,506,578,72,0.00218,20900,4.320146286,https://doi.org/10.1016/j.microc.2023.109296
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3oc-2c1,O,510,591,81,0.00163,20000,4.301029996,https://doi.org/10.1016/j.microc.2023.109296
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3oc-2c1,C(Cl)(Cl)Cl,506,573,67,0.00366,23700,4.374748346,https://doi.org/10.1016/j.microc.2023.109296
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3oc-2c1,CO,508,576,68,0.00204,25100,4.399673721,https://doi.org/10.1016/j.microc.2023.109296
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3oc-2c1,CN(C)C=O,510,588,78,0.00205,17700,4.247973266,https://doi.org/10.1016/j.microc.2023.109296
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,CC1=CC=CC=C1,592,623,31,,23100,4.36361198,https://doi.org/10.1016/j.dyepig.2017.06.047
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,CS(=O)C,573,615,42,0.017,25800,4.411619706,https://doi.org/10.1016/j.dyepig.2017.06.047
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,CC(=O)C,566,604,38,0.01,29700,4.472756449,https://doi.org/10.1016/j.dyepig.2017.06.047
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,C1CCOC1,569,603,34,,16900,4.227886705,https://doi.org/10.1016/j.dyepig.2017.06.047
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,CN(C)C=O,570,611,41,,23400,4.369215857,https://doi.org/10.1016/j.dyepig.2017.06.047
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,C(Cl)(Cl)Cl,570,603,33,0.0194,25300,4.403120521,https://doi.org/10.1016/j.dyepig.2017.06.047
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,C(Cl)Cl,568,599,31,0.0422,36100,4.557507202,https://doi.org/10.1016/j.dyepig.2017.06.047
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,CO,565,601,36,,27000,4.431363764,https://doi.org/10.1016/j.dyepig.2017.06.047
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,CCOC(=O)C,576,615,39,0.0099,22200,4.346352974,https://doi.org/10.1016/j.dyepig.2017.06.047
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,CCO,566,602,36,0.0125,28100,4.44870632,https://doi.org/10.1016/j.dyepig.2017.06.047
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,O,568,607,39,0.0061,22800,4.357934847,https://doi.org/10.1016/j.dyepig.2017.06.047
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,CC#N,565,602,37,0.0145,27200,4.434568904,https://doi.org/10.1016/j.dyepig.2017.06.047
CC[N+](CC)=c1ccc2c(-c3ccccc3C)c3ccc(O)cc3oc-2c1,CCO,523,555,32,0.706,85000,4.929418926,https://doi.org/10.1016/j.bmcl.2008.06.065
CC[N+](CC)=c1ccc2cc3c(oc-2c1)-c1ccc(N(C)C)cc1CC3,C(Cl)Cl,619,642,23,0.677,133200,5.124504225,https://doi.org/10.1021/acs.joc.6b00981
CC[N+](CC)=c1ccc2cc3c(oc-2c1)-c1ccc(N(C)C)cc1CC3,CCO,612,644,32,0.576,78200,4.893206753,https://doi.org/10.1021/acs.joc.6b00981
CC[N+](CC)=c1ccc2cc3oc4cc(N)ccc4c3oc-2c1,O,583,627,44,0.152,94400,4.974971994,https://doi.org/10.1021/acs.joc.5b00077
CC[N+](CC)=c1ccc2cc3oc4cc(N)ccc4c3oc-2c1,C(Cl)Cl,597,623,26,0.717,89400,4.951337519,https://doi.org/10.1021/acs.joc.5b00077
CC[N+](CC)=c1ccc2cc3oc4cc(N)ccc4c3oc-2c1,CCO,588,629,41,0.584,78800,4.896526217,https://doi.org/10.1021/acs.joc.5b00077
CC[N+]1=C(/C=C/C=C/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc(C(=O)O)cc3C2(C)C)C(C)(C)c2c1ccc1c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])cc21,O,761,796,35,,,,https://doi.org/10.1002/cmtd.202000068
CC[N+]1=C(/C=C/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc(C(=O)O)cc3C2(C)C)C(C)(C)c2c1ccc1c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])cc21,O,662,684,22,,,,https://doi.org/10.1002/cmtd.202000068
CC[N+]1=c2cc3c(cc2CC1)=C(c1ccccc1C(=O)O)c1ccc(N)cc1[Si]3(C)C,O,633,658,25,0.18,18800,4.274157849,https://doi.org/10.1016/j.dyepig.2022.110735
CC[N+]1=c2cc3c(cc2CCC1)=C(c1ccccc1C(=O)O)c1cc2c(cc1C3(C)C)N(CCCN)CCC2,CCO,632,666,34,0.8,,,https://doi.org/10.1016/j.dyepig.2022.110735
CC[N+]1=c2cc3c(cc2CCC1)=C(c1ccccc1C(=O)O)c1ccc2cc(O)ccc2c1O3,O,551,623,72,,21800,4.338456494,https://doi.org/10.1002/cmtd.202000068
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc(C(=O)O)cc3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21,O,750,777,27,,,,https://doi.org/10.1002/cmtd.202000068
CC1(C)c2cc(NC#N)ccc2C2(OC(=O)c3ccc(C(=O)O)cc32)c2ccc(NC#N)cc21,CCO,633,658,25,,35000,4.544068044,https://doi.org/10.1039/d2sc02448a
CC1(C)c2cc(NC#N)ccc2C2(OC(=O)c3ccccc32)c2ccc(NC#N)cc21,CCO,633,658,25,,30000,4.477121255,https://doi.org/10.1039/d2sc02448a
CC1(C)CC(=O)C2=C(C1)Oc1ccc3cc(O)ccc3c1C2c1ccccn1,CC#N,349,378,29,0.082,,,https://doi.org/10.1016/j.jphotochem.2013.11.014
CC1(C)CC(=O)C2=C(C1)Oc1ccc3cc(O)ccc3c1C2c1ccccn1,C1COCCO1,347,377,30,0.028,,,https://doi.org/10.1016/j.jphotochem.2013.11.014
CC1(C)CC(=O)C2=C(C1)Oc1ccc3cc(O)ccc3c1C2c1ccccn1,C1CCOC1,349,374,25,0.062,,,https://doi.org/10.1016/j.jphotochem.2013.11.014
CC1(C)CC(=O)C2=C(C1)Oc1ccc3cc(O)ccc3c1C2c1ccccn1,CO,349,377,28,0.066,,,https://doi.org/10.1016/j.jphotochem.2013.11.014
CC1(C)CC(=O)C2=C(C1)Oc1ccc3cc(O)ccc3c1C2c1ccccn1,CCO,349,377,28,0.067,,,https://doi.org/10.1016/j.jphotochem.2013.11.014
CC1(C)CC(=O)C2=C(C1)Oc1ccc3cc(O)ccc3c1C2c1ccccn1,O,347,378,31,0.38,,,https://doi.org/10.1016/j.jphotochem.2013.11.014
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccc(O)cc3c1C2c1ccccn1,CCO,334,344,10,0.0035,,,https://doi.org/10.1016/j.jphotochem.2013.11.014
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccc(O)cc3c1C2c1ccccn1,C1COCCO1,335,354,19,0.0021,,,https://doi.org/10.1016/j.jphotochem.2013.11.014
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccc(O)cc3c1C2c1ccccn1,CC#N,334,345,11,0.0037,,,https://doi.org/10.1016/j.jphotochem.2013.11.014
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccc(O)cc3c1C2c1ccccn1,C1CCOC1,335,354,19,0.0027,,,https://doi.org/10.1016/j.jphotochem.2013.11.014
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccc(O)cc3c1C2c1ccccn1,CO,341,346,5,0.0024,,,https://doi.org/10.1016/j.jphotochem.2013.11.014
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccccc3c1C2c1ccccn1,CO,275,,,,,,https://doi.org/10.1016/j.jphotochem.2013.11.014
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccccc3c1C2c1ccccn1,CC#N,275,,,,,,https://doi.org/10.1016/j.jphotochem.2013.11.014
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccccc3c1C2c1ccccn1,CCO,274,,,,,,https://doi.org/10.1016/j.jphotochem.2013.11.014
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccccc3c1C2c1ccccn1,C1CCOC1,275,,,,,,https://doi.org/10.1016/j.jphotochem.2013.11.014
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccccc3c1C2c1ccccn1,C1COCCO1,274,,,,,,https://doi.org/10.1016/j.jphotochem.2013.11.014
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccccc3c1C2c1ccccn1,O,264,,,,,,https://doi.org/10.1016/j.jphotochem.2013.11.014
CC1(C)CCN2CCC(C)(C)c3c4c(cc1c32)C(c1cc(C(=O)O)ccc1C(=O)O)=c1cc2c3c(c1O4)C(C)(C)CC[N+]=3CCC2(C)C,O,583,606,23,,,,https://doi.org/10.1002/cmtd.202000068
CC1(C)CCN2CCC(C)(C)c3c4c(cc1c32)C(c1ccc(C(=O)O)cc1C(=O)O)=c1cc2c3c(c1O4)C(C)(C)CC[N+]=3CCC2(C)C,O,582,605,23,,,,https://doi.org/10.1002/cmtd.202000068
CC1=C(c2ccccc2)/C(=c2/ccc3c(c2)Oc2cc(-c4c(C)c(-c5ccccc5)c5ccccn45)ccc2C=3c2ccccc2)[n+]2ccccc21,CC1=CC=CC=C1,930,1097,167,0.0004,73500,4.866287339,https://doi.org/10.1016/j.dyepig.2022.110735
CC1=C(c2ccccc2)/C(=c2/ccc3c(c2)Oc2cc(-c4c(C)c(-c5ccccc5)c5ccccn45)ccc2C=3c2ccccc2C)[n+]2ccccc21,CC1=CC=CC=C1,930,1097,167,0.0005,79500,4.900367129,https://doi.org/10.1016/j.dyepig.2022.110735
CC1=C2C=CC(=[N+](C)C)C=C2C(C)(C)c2cc(N(C)C)ccc21,CCO,602,643,41,0.58,,,https://doi.org/10.1016/j.dyepig.2022.110735
CC1=CC(=C(C#N)C#N)C=C(/C=C/C2=C3Oc4cc(O)c(Cl)cc4C(c4ccccc4C(=O)N4CCCCC4)=C3CCC2)O1,C1CCOC1,534,668,134,0.02,17000,4.230448921,https://doi.org/10.1016/j.dyepig.2022.110870
CC1=CC(=C(C#N)C#N)C=C(/C=C/C2=C3Oc4cc(O)c(Cl)cc4C(c4ccccc4C(=O)N4CCCCC4)=C3CCC2)O1,CO,528,671,143,0.016,18000,4.255272505,https://doi.org/10.1016/j.dyepig.2022.110870
CC1=CC(=C(C#N)C#N)C=C(/C=C/C2=C3Oc4cc(O)c(Cl)cc4C(c4ccccc4C(=O)N4CCCCC4)=C3CCC2)O1,CC(=O)C,534,676,142,0.021,17000,4.230448921,https://doi.org/10.1016/j.dyepig.2022.110870
CC1=CC(=C(C#N)C#N)C=C(/C=C/C2=C3Oc4cc(O)c(Cl)cc4C(c4ccccc4C(=O)N4CCCCC4)=C3CCC2)O1,C(Cl)Cl,536,684,148,0.02,18000,4.255272505,https://doi.org/10.1016/j.dyepig.2022.110870
CC1=CC(=C(C#N)C#N)C=C(/C=C/C2=C3Oc4cc(O)c(Cl)cc4C(c4ccccc4C(=O)N4CCCCC4)=C3CCC2)O1,CC#N,523,672,149,0.015,17000,4.230448921,https://doi.org/10.1016/j.dyepig.2022.110870
CC1=CC(=C(C#N)C#N)C=C(/C=C/C2=C3Oc4cc(O)c(Cl)cc4C(c4ccccc4C(=O)N4CCCCC4)=C3CCC2)O1,CS(=O)C,538,671,133,0.027,16000,4.204119983,https://doi.org/10.1016/j.dyepig.2022.110870
CC1=CC(=C(C#N)C#N)C=C(/C=C/C2=C3Oc4cc(O)c(Cl)cc4C(c4ccccc4C(=O)N4CCCCC4)=C3CCC2)O1,CCO,534,663,129,0.012,16000,4.204119983,https://doi.org/10.1016/j.dyepig.2022.110870
CC1=CC(=C(C#N)C#N)C=C(/C=C/C2=C3Oc4cc(O)c(Cl)cc4C(c4ccccc4C(=O)N4CCCCC4)=C3CCC2)O1,CN(C)C=O,537,674,137,0.022,16000,4.204119983,https://doi.org/10.1016/j.dyepig.2022.110870
CC1=CC(=C(C#N)C#N)C=C(/C=C/C2=C3Oc4cc(O)c(Cl)cc4C(c4ccccc4C(=O)N4CCCCC4)=C3CCC2)O1,O,529,,,0.0009,18000,4.255272505,https://doi.org/10.1016/j.dyepig.2022.110870
CC1=CC(=C(C#N)C#N)C=C(/C=C/C2=C3Oc4cc(O)c(Cl)cc4C(c4ccccc4C(=O)O)=C3CCC2)O1,CN(C)C=O,535,692,157,0.03,20000,4.301029996,https://doi.org/10.1016/j.dyepig.2022.110870
CC1=CC(=C(C#N)C#N)C=C(/C=C/C2=C3Oc4cc(O)c(Cl)cc4C(c4ccccc4C(=O)O)=C3CCC2)O1,CCO,549,687,138,0.03,21000,4.322219295,https://doi.org/10.1016/j.dyepig.2022.110870
CC1=CC(=C(C#N)C#N)C=C(/C=C/C2=C3Oc4cc(O)c(Cl)cc4C(c4ccccc4C(=O)O)=C3CCC2)O1,O,545,,,0.003,14000,4.146128036,https://doi.org/10.1016/j.dyepig.2022.110870
CC1=CC(=C(C#N)C#N)C=C(/C=C/C2=C3Oc4cc(O)c(Cl)cc4C(c4ccccc4C(=O)O)=C3CCC2)O1,CO,540,681,141,0.025,21000,4.322219295,https://doi.org/10.1016/j.dyepig.2022.110870
CC1=CC(=C(C#N)C#N)C=C(/C=C/C2=C3Oc4cc(O)c(Cl)cc4C(c4ccccc4C(=O)O)=C3CCC2)O1,C1CCOC1,525,670,145,0.018,21000,4.322219295,https://doi.org/10.1016/j.dyepig.2022.110870
CC1=CC(=C(C#N)C#N)C=C(/C=C/C2=C3Oc4cc(O)c(Cl)cc4C(c4ccccc4C(=O)O)=C3CCC2)O1,CS(=O)C,549,701,152,0.029,18000,4.255272505,https://doi.org/10.1016/j.dyepig.2022.110870
CC1=CC(=C(C#N)C#N)C=C(/C=C/C2=C3Oc4cc(O)c(Cl)cc4C(c4ccccc4C(=O)O)=C3CCC2)O1,CC(=O)C,524,684,160,0.02,20000,4.301029996,https://doi.org/10.1016/j.dyepig.2022.110870
CC1=CC(=C(C#N)C#N)C=C(/C=C/C2=C3Oc4cc(O)c(Cl)cc4C(c4ccccc4C(=O)O)=C3CCC2)O1,C(Cl)Cl,527,677,150,0.023,21000,4.322219295,https://doi.org/10.1016/j.dyepig.2022.110870
CC1=CC(=C(C#N)C#N)C=C(/C=C/C2=C3Oc4cc(O)c(Cl)cc4C(c4ccccc4C(=O)O)=C3CCC2)O1,CC#N,518,689,171,0.018,20000,4.301029996,https://doi.org/10.1016/j.dyepig.2022.110870
CC1=CC(C)(C)c2cc3c(cc2N1C)[Si](C)(C)c1cc2c(cc1=C3c1ccccc1C)C(C)(C)C=C(C)[N+]=2C,O,712,740,28,0.05,160000,5.204119983,https://doi.org/10.1016/j.dyepig.2022.110735
