SMILES,Solvent,AM,EM,QY,AC,ST,LGAC,Et30,SP,SdP,SA,SB
CCCCCCOc1c2ccccc2c(OCCCCCC)c2cc(N(c3ccccc3)c3ccc4c(c3)Sc3cc(/C=C(/CN)C(=O)O)ccc3N4CCCCCC)ccc12,C1CCOC1,422,546.0,0.65,,124.0,,37.4,0.714,0.634,0.0,0.591
CC(C)(C)c1cc2c(c(C(C)(C)C)c1)O[B-](F)(F)[n+]1c-2[nH]c(=O)c2ccccc21,CC1=CC=CC=C1,366,441.0,0.416,5888.0,75.0,3.77,33.9,0.782,0.284,0.0,0.128
O=c1[nH]c2[n+](c3ccccc13)[B-](F)(F)Oc1ccccc1-2,CC#N,343,420.0,0.201,11749.0,77.0,4.07,45.6,0.645,0.974,0.044,0.286
O=c1[nH]c2[n+](c3ccccc13)[B-](F)(F)Oc1ccccc1-2,CC1=CC=CC=C1,354,423.0,0.24,11749.0,69.0,4.07,33.9,0.782,0.284,0.0,0.128
CC(C)(C)c1cc2c(c(C(C)(C)C)c1)O[B-](F)(F)[n+]1c-2[nH]c(=O)c2ccccc21,CC#N,357,455.0,0.431,6166.0,98.0,3.79,45.6,0.645,0.974,0.044,0.286
NCC1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1cccs1,CS(=O)C,354,446.0,0.08,17400.0,92.0,4.2405,45.1,0.83,1.0,0.072,0.647
CCOC(=O)C1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1cccs1,CS(=O)C,365,439.0,0.075,20200.0,74.0,4.3054,45.1,0.83,1.0,0.072,0.647
COc1ccc(-c2cc(-c3ccccc3)cc3c2n[n+](-c2ccc(-c4ccccc4)cc2)c2cc(OC)ccc32)cc1,C(Cl)Cl,545,700.0,0.01,,155.0,,40.7,0.761,0.769,0.04,0.178
CC(C)c1cccc(C(C)C)c1N1B(c2ccccc2)N(c2c(C(C)C)cccc2C(C)C)C(c2ccccc2)=C1c1ccccc1,C1CCOC1,406,471.0,0.82,24630.0,65.0,4.3915,37.4,0.714,0.634,0.0,0.591
Cc1cc(C)c(B2N(c3c(C(C)C)cccc3C(C)C)C(c3ccccc3)=C(c3ccccc3)N2c2c(C(C)C)cccc2C(C)C)c(C)c1,C1CCOC1,411,480.0,0.9,,69.0,,37.4,0.714,0.634,0.0,0.591
Cc1cccc(C)c1C1=C(c2c(C)cccc2C)N(c2c(C(C)C)cccc2C(C)C)B(c2ccccc2)N1c1c(C(C)C)cccc1C(C)C,C1CCOC1,344,484.0,0.16,,140.0,,37.4,0.714,0.634,0.0,0.591
c1ccc(B2N(c3ccccc3)C(c3ccccc3)=C(c3ccccc3)N2c2ccccc2)cc1,C1CCOC1,398,481.0,0.06,25130.0,83.0,4.4002,37.4,0.714,0.634,0.0,0.591
Cc1cc(C)c(N2B(c3ccccc3)N(c3c(C)cc(C)cc3C)C(c3ccccc3)=C2c2ccccc2)c(C)c1,C1CCOC1,388,472.0,0.59,,84.0,,37.4,0.714,0.634,0.0,0.591
c1ccc(N2N=C(c3cccc4ccccc34)CC2c2ccc3ccc4cccc5ccc2c3c45)cc1,C(Cl)Cl,391,455.0,0.58,,64.0,,40.7,0.761,0.769,0.04,0.178
NCc1ccc(-c2cn3cc(-c4ccccc4)c[n+]3[n-]2)cc1,C(Cl)Cl,383,506.0,0.48,,123.0,,40.7,0.761,0.769,0.04,0.178
CC(C)(C)NC(=O)C(OC(=O)c1ccccc1)c1cccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)c1,C1CCOC1,502,520.0,0.028,19920.0,18.0,4.2993,37.4,0.714,0.634,0.0,0.591
CCCCN1c2ccccc2Sc2cc(-c3nc4c(-c5ccc(-c6ccc(/C=C(/CN)C(=O)O)s6)s5)ccc(-c5ccc(-c6ccc(/C=C(\CN)C(=O)O)s6)s5)c4n3CCCC)ccc21,C1CCOC1,444,534.0,0.66,,90.0,,37.4,0.714,0.634,0.0,0.591
NCc1ccc(N)cc1CN,CCO,335,394.0,0.26,,59.0,,51.9,0.633,0.783,0.4,0.658
CN(C)c1cc(CN)c(N(C)C)c(CN)c1,C1CCCCC1,387,496.0,0.37,,109.0,,30.9,0.683,0.0,0.0,0.073
CN(C)c1cc(CN)c(N(C)C)c(CN)c1,CC1=CC=CC=C1,395,517.0,0.55,,122.0,,33.9,0.782,0.284,0.0,0.128
COC(=O)/C=C/C=C/c1ccc(N(C)C)cc1,CC#N,385,430.0,0.0134,,45.0,,45.6,0.645,0.974,0.044,0.286
CN(C)c1cc(CN)c(N(C)C)c(CN)c1,CCOC(=O)C,390,519.0,0.49,,129.0,,38.1,0.656,0.603,0.0,0.542
CCN(CC)c1ccc(C=C[N+](=O)[O-])cc1,CN(C)C=O,458,555.0,0.51,,97.0,,43.2,0.759,0.977,0.031,0.613
CCCCC(CC)COC(=O)/C=C\c1ccccc1OC,CO,305,458.0,0.01,10700.0,153.0,4.0294,55.4,0.608,0.904,0.605,0.545
CN(C)c1cc(CN)c(N(C)C)c(CN)c1,O,387,555.0,0.47,,168.0,,63.1,0.681,0.997,1.062,0.025
CCCCC(CC)COC(=O)/C=C/c1ccccc1OC,CCCCCC,312,358.0,,18250.0,46.0,4.2613,31.0,0.616,0.0,0.0,0.056
CCN(CC)c1cccc(C=O)c1,CC#N,380,509.0,0.19,1200.0,129.0,3.0792,45.6,0.645,0.974,0.044,0.286
Nc1ccccc1C(=O)O,CCO,334,407.0,0.59,,73.0,,51.9,0.633,0.783,0.4,0.658
COCCOCCOc1cc(C=O)c(OCCOCCOC)cc1C=O,CCO,364,464.0,0.15,,100.0,,51.9,0.633,0.783,0.4,0.658
NCc1ccc(N)cc1,C1CCCCC1,283,323.0,0.13,,40.0,,30.9,0.683,0.0,0.0,0.073
CN(C)c1ccc(CN)cc1,CCCCCC,280,339.0,0.11,,59.0,,31.0,0.616,0.0,0.0,0.056
CN(C)c1ccccc1,C1CCCCC1,294,340.0,0.12,,46.0,,30.9,0.683,0.0,0.0,0.073
CC(=O)Nc1ccc(O)cc1,C1CCOC1,293,324.0,0.0031,,31.0,,37.4,0.714,0.634,0.0,0.591
Cc1ccccc1C,C1CCCCC1,258,291.0,0.26,,33.0,,30.9,0.683,0.0,0.0,0.073
COCCOCCOCCOCCOc1ccc(OCCOCCOCCOCCOC)c(C=O)c1,O,351,481.0,0.11,,130.0,,63.1,0.681,0.997,1.062,0.025
CCCCCCOc1cc(C=C(CN)CN)c(OCCCCCC)cc1C=C(CN)CN,C(Cl)Cl,477,564.0,0.8684,,87.0,,40.7,0.761,0.769,0.04,0.178
NCc1ccc(N)cc1,CCO,276,341.0,0.041,,65.0,,51.9,0.633,0.783,0.4,0.658
NCc1cccc(N)c1,CCO,321,384.0,0.19,,63.0,,51.9,0.633,0.783,0.4,0.658
O=C([O-])c1ccccc1O,CO,297,405.0,0.26,,108.0,,55.4,0.608,0.904,0.605,0.545
CN(C)CCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],CC(=O)C,352,401.0,0.00943,5709.0,49.0,3.7566,42.2,0.651,0.907,0.0,0.475
NCc1ccc(N)c(CN)c1,CCO,347,389.0,0.17,,42.0,,51.9,0.633,0.783,0.4,0.658
CCCCC(CC)COC(=O)/C=C/c1ccc(OC)c(OC)c1OC,CCCCCC,290,351.0,,18700.0,61.0,4.2718,31.0,0.616,0.0,0.0,0.056
O=C([O-])c1ccccc1O,O,296,407.0,0.16,,111.0,,63.1,0.681,0.997,1.062,0.025
COc1ccc(OC)c(C(C)=O)c1,CO,334,449.0,0.1,,115.0,,55.4,0.608,0.904,0.605,0.545
O=Cc1cc(O)c(C=O)cc1O,C1CCOC1,414,468.0,0.02,,54.0,,37.4,0.714,0.634,0.0,0.591
CN(C)c1cc(CN)c(N(C)C)c(CN)c1,CN(C)C=O,394,534.0,0.57,,140.0,,43.2,0.759,0.977,0.031,0.613
NCc1cccc(CN)c1N,CCO,347,391.0,0.37,,44.0,,51.9,0.633,0.783,0.4,0.658
CN(C)CCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],CCCCCC,330,363.0,0.00086,3780.0,33.0,3.5775,31.0,0.616,0.0,0.0,0.056
CCN(CC)c1cccc(C=O)c1,CC1=CC=CC=C1,380,456.0,0.4,1300.0,76.0,3.1139,33.9,0.782,0.284,0.0,0.128
CN(C)c1cccc(CN)c1,CCCCCC,330,365.0,0.11,,35.0,,31.0,0.616,0.0,0.0,0.056
COCCOCCOc1ccc(OCCOCCOC)c(C=O)c1,CO,348,468.0,0.24,,120.0,,55.4,0.608,0.904,0.605,0.545
CN(C)c1cc(CN)c(N(C)C)c(CN)c1,CC#N,391,530.0,0.53,,139.0,,45.6,0.645,0.974,0.044,0.286
NCc1cc(N)cc(CN)c1,CCO,346,402.0,0.12,,56.0,,51.9,0.633,0.783,0.4,0.658
CN(C)c1cc(CN)c(N(C)C)c(CN)c1,CCCCCC,387,494.0,0.38,,107.0,,31.0,0.616,0.0,0.0,0.056
NCc1ccc(CN)c(N)c1,O,349,418.0,0.53,,69.0,,63.1,0.681,0.997,1.062,0.025
COCCOCCOCCOCCOc1ccc(OCCOCCOCCOCCOC)c(C=O)c1,CO,349,467.0,0.22,,118.0,,55.4,0.608,0.904,0.605,0.545
COc1ccc(O)c(C=O)c1,CO,359,471.0,0.03,,112.0,,55.4,0.608,0.904,0.605,0.545
COc1ccc(C(=O)[O-])c(O)c1,O,292,394.0,0.042,,102.0,,63.1,0.681,0.997,1.062,0.025
NCc1cccc(N)c1,CCCCCC,309,340.0,0.16,,31.0,,31.0,0.616,0.0,0.0,0.056
CCCCC(CC)COC(=O)/C=C\c1c(OC)ccc(OC)c1OC,CO,313,409.0,0.07,7500.0,96.0,3.8751,55.4,0.608,0.904,0.605,0.545
COC(=O)/C=C/C=C/c1ccc(N(C)C)cc1,CCCCCC,375,424.0,0.0061,,49.0,,31.0,0.616,0.0,0.0,0.056
NCc1ccccc1N,CCO,325,377.0,0.34,,52.0,,51.9,0.633,0.783,0.4,0.658
CC(=O)Nc1ccc(O)cc1,CS(=O)C,293,329.0,0.0022,,36.0,,45.1,0.83,1.0,0.072,0.647
COC(=O)/C=C/C=C/c1ccc(N(C)C)cc1,C1COCCO1,385,470.0,0.01081,,85.0,,36.0,0.737,0.312,0.0,0.444
COCCOCCOc1ccc(OCCOCCOC)c(C=O)c1,CN(C)C=O,350,424.0,0.02,,74.0,,43.2,0.759,0.977,0.031,0.613
COCCOCCOCCOCCOc1cc(C=O)c(OCCOCCOCCOCCOC)cc1C=O,CN(C)C=O,392,465.0,0.04,,73.0,,43.2,0.759,0.977,0.031,0.613
COC(=O)/C=C/C=C/c1ccc(N(C)C)cc1,CO,387,435.0,0.01195,,48.0,,55.4,0.608,0.904,0.605,0.545
O=Cc1cc(O)c(C=O)cc1O,CCO,413,491.0,0.06,,78.0,,51.9,0.633,0.783,0.4,0.658
CCN(CC)c1cccc(C=O)c1,C(Cl)Cl,382,492.0,0.63,1900.0,110.0,3.2788,40.7,0.761,0.769,0.04,0.178
CCN(CC)c1ccc(/C=C/C(=O)O)cc1,CCO,469,543.0,0.6,,74.0,,51.9,0.633,0.783,0.4,0.658
COc1ccc(C(=O)[O-])c(O)c1,CO,298,403.0,0.21,,105.0,,55.4,0.608,0.904,0.605,0.545
COc1ccc(OC)c(C(=O)O)c1,CO,314,388.0,0.24,,74.0,,55.4,0.608,0.904,0.605,0.545
Cc1ccc(C)cc1,C1CCCCC1,263,292.0,0.39,,29.0,,30.9,0.683,0.0,0.0,0.073
COCCOCCOCCOc1cc(C=O)c(OCCOCCOCCOC)cc1C=O,CN(C)C=O,393,464.0,0.04,,71.0,,43.2,0.759,0.977,0.031,0.613
Nc1ccccc1C(=O)O,CC(=O)C,336,394.0,0.31,,58.0,,42.2,0.651,0.907,0.0,0.475
COCCOCCOCCOCCOc1cc(C=O)c(OCCOCCOCCOCCOC)cc1C=O,CCO,364,466.0,0.18,,102.0,,51.9,0.633,0.783,0.4,0.658
CCN(CC)c1ccc(OC)c(C=O)c1,CCCCCC,400,470.0,0.38,2760.0,70.0,3.4409,31.0,0.616,0.0,0.0,0.056
CCN(CC)c1ccc(OC)c(C=O)c1,CS(=O)C,424,558.0,0.54,2210.0,134.0,3.3444,45.1,0.83,1.0,0.072,0.647
O=Cc1cc(O)ccc1O,CCO,367,487.0,0.04,,120.0,,51.9,0.633,0.783,0.4,0.658
CCN(CC)c1ccc(C=CC(=O)O)cc1,CCO,364,450.0,0.62,,86.0,,51.9,0.633,0.783,0.4,0.658
O=Cc1cc(O)ccc1O,CS(=O)C,366,446.0,0.17,,80.0,,45.1,0.83,1.0,0.072,0.647
CN(C)c1cc(CN)c(N(C)C)c(CN)c1,C1CCOC1,390,518.0,0.54,,128.0,,37.4,0.714,0.634,0.0,0.591
O=Cc1cc(O)ccc1O,CN(C)C=O,365,440.0,0.06,,75.0,,43.2,0.759,0.977,0.031,0.613
CCN(CC)c1cccc(C=O)c1,CCOC(=O)C,376,464.0,0.24,1270.0,88.0,3.1038,38.1,0.656,0.603,0.0,0.542
CN(C)c1ccc(/C=C/C(=O)O)cc1,CC#N,364,445.0,0.0205,,81.0,,45.6,0.645,0.974,0.044,0.286
COCCOCCOc1cc(C=O)c(OCCOCCOC)cc1C=O,CO,354,466.0,0.22,,112.0,,55.4,0.608,0.904,0.605,0.545
CN(C)CCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],CCOC(=O)C,347,384.0,0.00539,5558.0,37.0,3.7449,38.1,0.656,0.603,0.0,0.542
COc1cc(/C=C/CO)ccc1O,O,295,338.0,0.1,11854.0,43.0,4.0739,63.1,0.681,0.997,1.062,0.025
CCCCC(CC)COC(=O)/C=C/c1cccc(OC)c1,CO,349,461.0,0.34,12400.0,112.0,4.0934,55.4,0.608,0.904,0.605,0.545
CCN(CC)c1ccc(C=CC(=O)O)cc1,CN(C)C=O,367,445.0,0.62,,78.0,,43.2,0.759,0.977,0.031,0.613
CN(C)CCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],CC#N,352,399.0,0.00546,5675.0,47.0,3.754,45.6,0.645,0.974,0.044,0.286
COC(=O)/C=C/C=C/c1ccc(N(C)C)cc1,CCO,387,435.0,0.01248,,48.0,,51.9,0.633,0.783,0.4,0.658
Nc1ccc(C(=O)[O-])c(O)c1,CO,303,386.0,0.022,,83.0,,55.4,0.608,0.904,0.605,0.545
COc1cc(C(=O)O)ccc1O,C1COCCO1,290,330.0,,12023.0,40.0,4.08,36.0,0.737,0.312,0.0,0.444
COCCOc1ccc(OCCOC)c(C=O)c1,CN(C)C=O,350,425.0,0.03,,75.0,,43.2,0.759,0.977,0.031,0.613
COCCOc1ccc(OCCOC)c(C=O)c1,CO,348,467.0,0.24,,119.0,,55.4,0.608,0.904,0.605,0.545
NCc1ccc(N)cc1,CC#N,273,334.0,0.12,,61.0,,45.6,0.645,0.974,0.044,0.286
CN(C)c1cccc(CN)c1,CC#N,341,405.0,0.28,,64.0,,45.6,0.645,0.974,0.044,0.286
CN(C)CCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],CN(C)C=O,358,406.0,0.01845,6955.0,48.0,3.8423,43.2,0.759,0.977,0.031,0.613
CN(C)CCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],C(Cl)(Cl)Cl,350,389.0,0.00018,6917.0,39.0,3.8399,39.1,0.783,0.614,0.047,0.071
O=Cc1cc(O)c(C=O)cc1O,C1COCCO1,414,468.0,0.02,,54.0,,36.0,0.737,0.312,0.0,0.444
CCCCC(CC)COC(=O)/C=C\c1ccc(OC)c(OC)c1OC,CCCCCC,329,354.0,,10600.0,25.0,4.0253,31.0,0.616,0.0,0.0,0.056
CCOC(=O)c1ccc(N(C)C)cc1,CCCCCC,299,329.0,0.22,,30.0,,31.0,0.616,0.0,0.0,0.056
Nc1ccccc1C(=O)O,O,310,397.0,0.6,,87.0,,63.1,0.681,0.997,1.062,0.025
CCCCC(CC)COC(=O)/C=C\c1cccc(OC)c1,CO,345,461.0,0.33,12100.0,116.0,4.0828,55.4,0.608,0.904,0.605,0.545
Cc1ccc(C(=O)[O-])c(O)c1,CO,292,389.0,0.079,,97.0,,55.4,0.608,0.904,0.605,0.545
COc1ccc(OC)c(C=O)c1,CO,352,466.0,0.22,,114.0,,55.4,0.608,0.904,0.605,0.545
CC(=O)Nc1ccc(O)cc1,CC#N,290,322.0,0.0035,,32.0,,45.6,0.645,0.974,0.044,0.286
COc1cc(C(=O)O)ccc1O,C1CCCCC1,287,320.0,,11482.0,33.0,4.06,30.9,0.683,0.0,0.0,0.073
NCc1ccc(N)c(/C=C/C(F)(F)F)c1,C1CCOC1,348,409.0,0.47,7520.0,61.0,3.8762,37.4,0.714,0.634,0.0,0.591
NCc1cccc(N)c1,C1CCCCC1,310,343.0,0.062,,33.0,,30.9,0.683,0.0,0.0,0.073
CN(C)CCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],CC1=CC=CC=C1,347,385.0,0.00259,4958.0,38.0,3.6953,33.9,0.782,0.284,0.0,0.128
CCOC(=O)c1ccc(N)cc1,CC#N,285,329.0,0.41,,44.0,,45.6,0.645,0.974,0.044,0.286
COc1ccc(O)cc1C=O,C(Cl)(Cl)Cl,349,433.0,0.01,,84.0,,39.1,0.783,0.614,0.047,0.071
COC(=O)c1cc(OC)ccc1OC,CO,318,391.0,0.64,,73.0,,55.4,0.608,0.904,0.605,0.545
NCc1ccc(N)cc1,CCCCCC,261,319.0,0.09,,58.0,,31.0,0.616,0.0,0.0,0.056
CCCCC(CC)COC(=O)/C=C\c1c(OC)ccc(OC)c1OC,CCCCCC,308,361.0,0.08,6000.0,53.0,3.7782,31.0,0.616,0.0,0.0,0.056
CCOC(=O)c1cccc(N)c1,CCCCCC,315,351.0,0.11,,36.0,,31.0,0.616,0.0,0.0,0.056
Nc1ccccc1C(=O)O,C1CCCCC1,338,387.0,0.29,,49.0,,30.9,0.683,0.0,0.0,0.073
COCCOCCOCCOc1ccc(OCCOCCOCCOC)c(C=O)c1,CN(C)C=O,349,423.0,0.02,,74.0,,43.2,0.759,0.977,0.031,0.613
Cc1ccccc1,C1CCCCC1,256,287.0,0.22,,31.0,,30.9,0.683,0.0,0.0,0.073
Nc1ccccc1/C=C/C(F)(F)F,C1CCOC1,347,427.0,0.77,5150.0,80.0,3.7118,37.4,0.714,0.634,0.0,0.591
COCCOc1cc(C=O)c(OCCOC)cc1C=O,CN(C)C=O,392,465.0,0.03,,73.0,,43.2,0.759,0.977,0.031,0.613
COCCOCCOCCOCCOc1ccc(OCCOCCOCCOCCOC)c(C=O)c1,CN(C)C=O,350,425.0,0.02,,75.0,,43.2,0.759,0.977,0.031,0.613
CN(C)c1ccc(/C=C/C(=O)O)cc1,C1CCOC1,358,418.0,0.0134,,60.0,,37.4,0.714,0.634,0.0,0.591
Nc1ccccc1C(=O)O,CC#N,336,397.0,0.56,,61.0,,45.6,0.645,0.974,0.044,0.286
COCCOCCOCCOCCOc1ccc(OCCOCCOCCOCCOC)c(C=O)c1,CCO,349,460.0,0.25,,111.0,,51.9,0.633,0.783,0.4,0.658
CN(C)c1ccc(/C=C/C(=O)O)cc1,C1CCCCC1,365,416.0,0.0112,,51.0,,30.9,0.683,0.0,0.0,0.073
COCCOc1ccc(OCCOC)c(C=O)c1,O,349,483.0,0.11,,134.0,,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1cccc(C=O)c1,CS(=O)C,384,512.0,0.35,1450.0,128.0,3.1614,45.1,0.83,1.0,0.072,0.647
CCN(CC)c1ccc(OC)c(C=O)c1,CC#N,412,548.0,0.22,2810.0,136.0,3.4487,45.6,0.645,0.974,0.044,0.286
COCCOCCOCCOc1ccc(OCCOCCOCCOC)c(C=O)c1,CO,348,468.0,0.25,,120.0,,55.4,0.608,0.904,0.605,0.545
COC(=O)/C=C/C=C/c1ccc(N(C)C)cc1,O,370,435.0,0.03392,,65.0,,63.1,0.681,0.997,1.062,0.025
CN(C)c1cc(CN)c(N(C)C)c(CN)c1,CC(=O)C,390,525.0,0.51,,135.0,,42.2,0.651,0.907,0.0,0.475
CN(C)c1cc(CN)c(N(C)C)c(CN)c1,CCO,392,528.0,0.51,,136.0,,51.9,0.633,0.783,0.4,0.658
COc1cc(/C=C/C(=O)O)ccc1O,O,287,413.0,0.002,14147.0,126.0,4.1507,63.1,0.681,0.997,1.062,0.025
COC(=O)/C=C/C=C/c1ccc(N(C)C)cc1,C(Cl)Cl,390,435.0,0.0124,,45.0,,40.7,0.761,0.769,0.04,0.178
CN(C)CCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],CCO,348,394.0,0.00248,7410.0,46.0,3.8698,51.9,0.633,0.783,0.4,0.658
COc1ccc(/C=C/C(F)(F)F)c(N)c1,C1CCOC1,339,410.0,0.32,6500.0,71.0,3.8129,37.4,0.714,0.634,0.0,0.591
CCCCC(CC)COC(=O)/C=C/c1c(OC)ccc(OC)c1OC,CO,325,405.0,0.08,13500.0,80.0,4.1303,55.4,0.608,0.904,0.605,0.545
COCCOc1ccc(OCCOC)c(C=O)c1,CCO,349,462.0,0.2,,113.0,,51.9,0.633,0.783,0.4,0.658
Cc1ccc(O)c(C(=O)[O-])c1,O,305,418.0,0.16,,113.0,,63.1,0.681,0.997,1.062,0.025
Nc1ccccc1C(=O)O,CS(=O)C,342,400.0,0.64,,58.0,,45.1,0.83,1.0,0.072,0.647
COCCOCCOCCOc1ccc(OCCOCCOCCOC)c(C=O)c1,O,350,485.0,0.11,,135.0,,63.1,0.681,0.997,1.062,0.025
C[Si](C)(C)CCC(=Cc1ccc(C=C(CC[Si](C)(C)C)CC[Si](C)(C)C)cc1)CC[Si](C)(C)C,C(Cl)(Cl)Cl,412,426.0,0.01,,14.0,,39.1,0.783,0.614,0.047,0.071
CCCCC(CC)COC(=O)/C=C/c1ccc(OC)c(OC)c1OC,CO,309,462.0,0.01,24700.0,153.0,4.3927,55.4,0.608,0.904,0.605,0.545
CCOC(=O)c1cccc(N(C)C)c1,CC#N,341,430.0,0.28,,89.0,,45.6,0.645,0.974,0.044,0.286
COCCOCCOc1ccc(OCCOCCOC)c(C=O)c1,O,350,485.0,0.1,,135.0,,63.1,0.681,0.997,1.062,0.025
CN(C)CCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],C1CCOC1,352,389.0,0.00792,4140.0,37.0,3.617,37.4,0.714,0.634,0.0,0.591
CCCCC(CC)COC(=O)/C=C\c1cccc(OC)c1,CCCCCC,349,397.0,0.22,7500.0,48.0,3.8751,31.0,0.616,0.0,0.0,0.056
Cc1ccc(C(=O)[O-])c(O)c1,O,295,407.0,0.11,,112.0,,63.1,0.681,0.997,1.062,0.025
O=Cc1cc(O)c(C=O)cc1O,CN(C)C=O,414,492.0,0.34,,78.0,,43.2,0.759,0.977,0.031,0.613
CCN(CC)c1ccc(OC)c(C=O)c1,CCOC(=O)C,406,518.0,0.25,2440.0,112.0,3.3874,38.1,0.656,0.603,0.0,0.542
COCCOCCOCCOc1cc(C=O)c(OCCOCCOCCOC)cc1C=O,CO,354,467.0,0.23,,113.0,,55.4,0.608,0.904,0.605,0.545
O=Cc1cc(O)c(C=O)cc1O,CO,384,492.0,0.02,,108.0,,55.4,0.608,0.904,0.605,0.545
COCCOCCOCCOCCOc1cc(C=O)c(OCCOCCOCCOCCOC)cc1C=O,CO,353,467.0,0.22,,114.0,,55.4,0.608,0.904,0.605,0.545
CC(=O)Nc1ccc(O)cc1,CO,290,322.0,0.0037,,32.0,,55.4,0.608,0.904,0.605,0.545
CN(C)c1cc(CN)c(N(C)C)c(CN)c1,CS(=O)C,397,538.0,0.55,,141.0,,45.1,0.83,1.0,0.072,0.647
CN(C)c1cc(CN)c(N(C)C)c(CN)c1,C(Cl)Cl,397,523.0,0.57,,126.0,,40.7,0.761,0.769,0.04,0.178
COCCOCCOc1cc(C=O)c(OCCOCCOC)cc1C=O,CN(C)C=O,392,466.0,0.05,,74.0,,43.2,0.759,0.977,0.031,0.613
COc1ccc(O)c(C(=O)[O-])c1,CO,307,416.0,0.25,,109.0,,55.4,0.608,0.904,0.605,0.545
COCCOCCOc1ccc(OCCOCCOC)c(C=O)c1,CCO,349,461.0,0.19,,112.0,,51.9,0.633,0.783,0.4,0.658
COCCOc1cc(C=O)c(OCCOC)cc1C=O,CCO,362,464.0,0.18,,102.0,,51.9,0.633,0.783,0.4,0.658
O=Cc1cc(O)c(C=O)cc1O,CC(=O)C,413,470.0,0.01,,57.0,,42.2,0.651,0.907,0.0,0.475
CCCCCCOc1cc(C=O)c(OCCCCCC)cc1C=O,C(Cl)Cl,403,467.0,0.208,,64.0,,40.7,0.761,0.769,0.04,0.178
CCOC(=O)c1cccc(N)c1,CC#N,323,395.0,0.44,,72.0,,45.6,0.645,0.974,0.044,0.286
CN(C)c1ccc(/C=C/C(=O)O)cc1,O,323,453.0,0.002,,130.0,,63.1,0.681,0.997,1.062,0.025
NCc1ccc(N)c(CN)c1,O,325,377.0,0.16,,52.0,,63.1,0.681,0.997,1.062,0.025
CN(C)CCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],C(Cl)Cl,352,393.0,0.00222,7247.0,41.0,3.8602,40.7,0.761,0.769,0.04,0.178
COCCOc1cc(C=O)c(OCCOC)cc1C=O,CO,353,466.0,0.22,,113.0,,55.4,0.608,0.904,0.605,0.545
COCCOCCOCCOc1ccc(OCCOCCOCCOC)c(C=O)c1,CCO,348,462.0,0.2,,114.0,,51.9,0.633,0.783,0.4,0.658
COCCOCCOCCOc1cc(C=O)c(OCCOCCOCCOC)cc1C=O,CCO,364,465.0,0.19,,101.0,,51.9,0.633,0.783,0.4,0.658
CN(C)CCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],CS(=O)C,363,417.0,0.02991,6434.0,54.0,3.8085,45.1,0.83,1.0,0.072,0.647
CCOC(=O)c1ccc(N(C)C)cc1,CCO,309,330.0,,32360.0,21.0,4.51,51.9,0.633,0.783,0.4,0.658
COc1ccccc1,C1CCCCC1,267,296.0,0.36,,29.0,,30.9,0.683,0.0,0.0,0.073
CCOC(=O)c1ccc(N)cc1,CCCCCC,270,315.0,0.08,,45.0,,31.0,0.616,0.0,0.0,0.056
CCN(CC)c1ccc(OC)c(C=O)c1,C(Cl)Cl,415,538.0,0.52,2310.0,123.0,3.3636,40.7,0.761,0.769,0.04,0.178
O=Cc1cc(O)c(C=O)cc1O,CC#N,413,474.0,0.01,,61.0,,45.6,0.645,0.974,0.044,0.286
COc1ccc(OC)cc1,C1CCCCC1,286,323.0,0.22,,37.0,,30.9,0.683,0.0,0.0,0.073
CN(C)c1ccc(N(C)C)cc1,C1CCCCC1,326,394.0,0.21,,68.0,,30.9,0.683,0.0,0.0,0.073
CCCCC(CC)COC(=O)/C=C/c1c(OC)ccc(OC)c1OC,CCCCCC,320,359.0,0.09,8100.0,39.0,3.9085,31.0,0.616,0.0,0.0,0.056
COC(=O)/C=C/C=C/c1ccc(N(C)C)cc1,CC1=CC=CC=C1,375,424.0,0.00547,,49.0,,33.9,0.782,0.284,0.0,0.128
NCc1ccccc1N,C1CCCCC1,314,348.0,0.1,,34.0,,30.9,0.683,0.0,0.0,0.073
CCCCC(CC)COC(=O)/C=C/c1cccc(OC)c1,CCCCCC,348,398.0,0.23,8500.0,50.0,3.9294,31.0,0.616,0.0,0.0,0.056
Nc1ccc(C(=O)[O-])c(O)c1,O,298,389.0,0.014,,91.0,,63.1,0.681,0.997,1.062,0.025
COC(=O)c1ccc(/C=C/C(F)(F)F)c(N)c1,C1CCOC1,372,447.0,0.74,5500.0,75.0,3.7404,37.4,0.714,0.634,0.0,0.591
