SMILES,Solvent,AM,EM,QY,AC,ST,LGAC,Et30,SP,SdP,SA,SB
CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCC[P+](c4ccccc4)(c4ccccc4)c4ccccc4)c4ccccc4C3(C)C)CCC2)=[N+](CCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc21,O,799,816,0.0095,65000,17,4.812913357,63.1,0.681,0.997,1.062,0.025
CCC[N+]1=C(/C=C/C(C=O)=C2\N(C)c3ccccc3C2(C)C)C(C)(C)c2c1ccc1ccccc21,O,492,,,30000,,4.477121255,63.1,0.681,0.997,1.062,0.025
CC(C)(C)C1CC(/C=C/c2sc3ccccc3[n+]2Cc2ccccc2)=C(N2CCCCC2)/C(=C/C=C2\Sc3ccccc3N2Cc2ccccc2)C1,CN(C)C=O,832,851,,,19,,43.2,0.759,0.977,0.031,0.613
CN1/C(=C/C2=[N+](C)c3ccccc3C2(C)C)C=Cc2ccccc21,CC(=O)C,440,,,39000,,4.591064607,42.2,0.651,0.907,0,0.475
CN1C=C/C(=C\c2sc3ccccc3[n+]2CC(O)CCl)c2ccccc21,CO,503,,,76000,,4.880813592,55.4,0.608,0.904,0.605,0.545
COc1ccc(NC2=C(/C=C/C3=[N+](Cc4ccccc4)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC/C2=C\C=C2\N(Cc3ccccc3)c3ccc(S(=O)(=O)O)cc3C2(C)C)cc1,CO,689,788,,47000,99,4.672097858,55.4,0.608,0.904,0.605,0.545
C[N+]1=C(/C=C2\C(=O)C(N(c3ccccc3)c3ccccc3)=C2[O-])C(C)(C)c2ccccc21,O,512,563,0.0045,83500,51,4.921686475,63.1,0.681,0.997,1.062,0.025
CN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C2Nc2ccc3c(c2)OCCOCCOCCOCCO3)C(C)(C)c2ccccc21,CS(=O)C,793,809,0.0203,45708,16,4.659992219,45.1,0.83,1,0.072,0.647
CCCCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCCCC)c4ccccc4C3(C)C)=C2Oc2cc(OC)c(OC)c(OC)c2)C(C)(C)c2ccccc21,CC(=O)C,773,,,222000,,5.346352974,42.2,0.651,0.907,0,0.475
CCCCCCCCCCCCN1C(=O)C(C#N)=C(C)/C(=C/c2c[nH]c3ccccc23)C1=O,C(Cl)(Cl)Cl,468,,,,,,39.1,0.783,0.614,0.047,0.071
CC1(C)C(/C=C/C=C/C=C2/N(Cc3ccc(C(=O)O)cc3)c3ccccc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc(S(=O)(=O)[O-])cc21,CN(C)C=O,656,674,0.14,95000,18,4.977723605,43.2,0.759,0.977,0.031,0.613
COc1ccc(NC2=C(/C=C/C3=[N+](Cc4ccccc4)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC/C2=C\C=C2\N(Cc3ccccc3)c3ccc(S(=O)(=O)O)cc3C2(C)C)cc1,O,686,783,,30000,97,4.477121255,63.1,0.681,0.997,1.062,0.025
C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(Sc5ccc6ccccc6c5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,C(Cl)(Cl)Cl,593,,,32450,,4.511214701,39.1,0.783,0.614,0.047,0.071
C[N+]1=C(/C=C/C=C2/N(CCCS(=O)(=O)[O-])c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CS(=O)C,553,565,0.1,124000,12,5.093421685,45.1,0.83,1,0.072,0.647
CCn1c(=O)/c(=C2\Sc3ccccc3N2C)s/c1=C\c1cc[n+](C)c2ccccc12,CC(=O)C,568,,,56000,,4.748188027,42.2,0.651,0.907,0,0.475
CCN1/C(=C/C(=C/c2sc3cc(NC(=O)c4ccccc4)ccc3[n+]2CC)OC)Sc2cc(NC(=O)c3ccccc3)ccc21,CO,566,,,,,,55.4,0.608,0.904,0.605,0.545
CCN(CC)CCCN1C(C)=CC(=Cc2sc3ccccc3[n+]2C)C=C1C,CN(C)C=O,445,,,,,,43.2,0.759,0.977,0.031,0.613
CCN1/C(=C/C=C/C=C/C=C/C2=[N+](CC)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)NC(=O)CCCCCCC(=O)NCCCCCC(=O)O)ccc21,O,648,665,0.31,217000,17,5.336459734,63.1,0.681,0.997,1.062,0.025
CC[N+]1=C(/C=C/C2=C3Oc4cc(N)ccc4C=C3CCC2)C(C)(C)c2c1ccc1ccccc21,CCO,715,734,,174000,19,5.240549248,51.9,0.633,0.783,0.4,0.658
COc1ccc2sc(/C=C3\C=CN(CCC[N+]4(C)CCCCC4)c4ccccc43)[n+](CCCS(=O)(=O)[O-])c2c1,CO,517,562,,70700,45,4.849419414,55.4,0.608,0.904,0.605,0.545
CN(C)c1cc[n+](C(=C\C=C2\Sc3ccccc3N2Cc2ccc([N+](=O)[O-])cc2)/C=C/c2sc3ccccc3[n+]2Cc2ccc([N+](=O)[O-])cc2)cc1,CO,633,650,0.252,18904,17,4.276553709,55.4,0.608,0.904,0.605,0.545
CCN1C(=O)C(=CC=CC2=C3N(CCC2)c2ccccc2C3(C)C)C(=O)N(CC)C1=S,CCCCCC,588,619,,,31,,31,0.616,0,0,0.056
CCn1c(=O)/c(=C2\Sc3ccccc3N2C)s/c1=C\c1cc[n+](C)c2ccccc12,CCO,569,625,,57000,56,4.755874856,51.9,0.633,0.783,0.4,0.658
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,CS(=O)C,797,835,0.021,211000,38,5.324282455,45.1,0.83,1,0.072,0.647
CC1CC(C)CN(c2c(F)cc3c(c2F)OC2=C(/C=C/C4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)C1,CCO,612,733,0.015,43600,121,4.639486489,51.9,0.633,0.783,0.4,0.658
CC1=CC(=Cc2sc3ccccc3[n+]2C)C=C(C)N1CCN(C)C,CN(C)C=O,446,,,,,,43.2,0.759,0.977,0.031,0.613
C#CCOC(=O)CC[N+]1=C(/C=C/C=C/C=C2/N(CCC(=O)NCCOCCOCCCCCCCl)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,O,642,664,0.21,90000,22,4.954242509,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)C)=[N+](CCCCCC(=O)O)c2ccc(S(=O)(=O)[O-])cc21,O,648,665,0.1,123000,17,5.089905111,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(Cc4ccc(C(=O)O)cc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)[O-])cc21,O,784,805,,,21,,63.1,0.681,0.997,1.062,0.025
COC(=O)CCCCCCCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCCCCCCCC(=O)OC)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,O,782,798,0.084,103000,16,5.012837225,63.1,0.681,0.997,1.062,0.025
CC(=O)N1CCN(C2=C(/C=C/c3sc4ccccc4[n+]3Cc3ccccc3)CC(C(C)(C)C)C/C2=C\C=C2/Sc3ccccc3N2Cc2ccccc2)CC1,CS(=O)C,734,828,,,94,,45.1,0.83,1,0.072,0.647
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2c2c(OC)cccc2OC)C(C)(C)c2ccccc21,O,760,790,0.18,270000,30,5.431363764,63.1,0.681,0.997,1.062,0.025
BrCCCN1C=C/C(=C\c2sc3ccccc3[n+]2CCC[n+]2ccccc2)c2ccccc21,CO,505,,,77800,,4.890979597,55.4,0.608,0.904,0.605,0.545
CCN1C(=O)C(=C/C=C\C=c2/c3cccc4cccc(c43)n2Cc2ccccc2)C(=O)N(CC)C1=S,CN(C)C=O,734,764,,131200,30,5.117933835,43.2,0.759,0.977,0.031,0.613
CCCCN1/C(=C/C=C/C2=[N+](CCCC)c3ccccc3C2(C)C)C(C)(C)C2C=CC=CC21,CC1=CC=CC=C1,564,608,,,44,,33.9,0.782,0.284,0,0.128
CCCCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCCCC)c4ccccc4C3(C)C)=C2Oc2ccccc2)C(C)(C)c2ccccc21,CO,768,,,302000,,5.480006943,55.4,0.608,0.904,0.605,0.545
C[n+]1c2ccccc2c(/C=C2\C=CN(CCC[n+]3ccccc3)c3ccccc32)c2ccccc21,CO,621,,,29900,,4.475671188,55.4,0.608,0.904,0.605,0.545
COc1ccc(N=NC=C2N(C)c3ccccc3C2(C)C)cc1,CC#N,430,,,40200,,4.604226053,45.6,0.645,0.974,0.044,0.286
CC(O)C[n+]1c(/C=C2\C=CN(CCC(N)=O)c3ccccc32)sc2ccccc21,CO,508,,,72000,,4.857332496,55.4,0.608,0.904,0.605,0.545
CN(C)c1ccc(C=Cc2cc[n+](C)c3ccccc23)cc1,C1CCOC1,555,690,,,135,,37.4,0.714,0.634,0,0.591
CCN1/C(=C/C=C/C=C/C=C/C2=[N+](CC)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)NC(=O)CCCCCC(=O)O)ccc21,O,647,664,0.26,218000,17,5.338456494,63.1,0.681,0.997,1.062,0.025
CN1/C(=C/C=C/C2=[N+](C)c3ccccc3C2(C)C)C(C)(C)C2C=CC=CC21,CC1=CC=CC=C1,555,607,,,52,,33.9,0.782,0.284,0,0.128
CN1C=C/C(=C\c2sc3ccccc3[n+]2CCC[n+]2ccccc2)c2ccccc21,O,505,,,70800,,4.850033258,63.1,0.681,0.997,1.062,0.025
CCN1C(=O)C(=CC=C=Cc2ccco2)C(C)=C(C#N)C1=O,CC(=O)C,474,,,91200,,4.959994838,42.2,0.651,0.907,0,0.475
COC(=O)CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC(=O)O)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,CS(=O)C,797,814,0.131,254000,17,5.404833717,45.1,0.83,1,0.072,0.647
CN(C)c1ccc(C=Cc2cc[n+](CCCCCCCCCC[n+]3ccc(C=Cc4ccc(N(C)C)cc4)cc3)cc2)cc1,CN(C)C=O,477,624,,93700,147,4.971739591,43.2,0.759,0.977,0.031,0.613
CCCC[N+]1=C(/C=C2/N(C(C)(C)C)c3ccc(Br)cc3C2(C)C)c2cccc3cccc1c23,CO,565,,,30450,,4.483587297,55.4,0.608,0.904,0.605,0.545
CCCCN1/C(=C\C=C\C=C\C2=[N+](CCCC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,C(Cl)Cl,695,713,,,18,,40.7,0.761,0.769,0.04,0.178
Oc1ccc2cc3c(cc2c1)Oc1c2c4c(cc1=C3c1ccccc1)CCC[N+]=4CCC2,CC#N,515,589,0.192,37600,74,4.575187845,45.6,0.645,0.974,0.044,0.286
C(=Cc1cc[n+](CCCCCCCCCC[n+]2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1,471,658,,,187,,37.4,0.714,0.634,0,0.591
CN1/C(=C(C=O)\C=C\c2ccc3ccccc3[n+]2C)C(C)(C)c2ccccc21,CS(=O)C,515,,,19800,,4.29666519,45.1,0.83,1,0.072,0.647
CCOC(=C\C=C1/SC(/C=C2\SC(c3ccccc3)=C(c3ccccc3)N2CC)=[N+](CC)C1=O)/C=C1/Sc2ccc(C)cc2N1CC,CCO,655,,0.005,108000,,5.033423755,51.9,0.633,0.783,0.4,0.658
CC(C)(C)C1CC(/C=C/c2sc3ccccc3[n+]2Cc2ccccc2)=C(N(Cc2ccccn2)Cc2ccccn2)/C(=C/C=C2\Sc3ccccc3N2Cc2ccccc2)C1,CCO,748,814,,,66,,51.9,0.633,0.783,0.4,0.658
C[n+]1c(/C=C2\C=CN(CCC[n+]3ccccc3)c3ccccc32)sc2ccccc21,O,515,,,73900,,4.868644438,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1ccc2cc(/C(Cl)=C/C=C/C3=[N+](CC)c4ccc5ccccc5c4C3(C)C)c(=O)oc2c1,O,586,,,,,,63.1,0.681,0.997,1.062,0.025
CC[N+]1=C(/C=C/C=C/C=C/N(C)C)C(C)(C)c2ccccc21,CCO,571,603,0.067,,32,,51.9,0.633,0.783,0.4,0.658
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](CCCCCC(=O)O)c2ccc(S(=O)(=O)[O-])cc21,CO,755,776,0.55,262000,21,5.418301291,55.4,0.608,0.904,0.605,0.545
CC(C)(C)C1CC(/C=C/c2sc3ccccc3[n+]2Cc2ccccc2)=C(N2CCCCC2)/C(=C/C=C2\Sc3ccccc3N2Cc2ccccc2)C1,CCOC(=O)C,819,849,,,30,,38.1,0.656,0.603,0,0.542
CCCCN1/C(=C\C=C\C=C\C2=[N+](CCCC)c3ccc(I)cc3C2(C)C)C(C)(C)c2cc(I)ccc21,CO,651,673,,,22,,55.4,0.608,0.904,0.605,0.545
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,CC(=O)C,680,698,,,18,,42.2,0.651,0.907,0,0.475
CC1(C)C(/C=C/C=C/C=C/C=C2/N(c3ccc(S(=O)(=O)[O-])cc3)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](c2ccc(S(=O)(=O)[O-])cc2)c2ccc(S(=O)(=O)[O-])cc21,O,754,779,0.21,193000,25,5.285557309,63.1,0.681,0.997,1.062,0.025
CC(C)(C)C1CC(/C=C/c2sc3ccccc3[n+]2Cc2ccccc2)=C(N(Cc2ccccn2)Cc2ccccn2)/C(=C/C=C2\Sc3ccccc3N2Cc2ccccc2)C1,CC#N,737,805,,,68,,45.6,0.645,0.974,0.044,0.286
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc(C(=O)NCCCNCCCCNCCCN)cc3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc(C(=O)NCCCNCCCCNCCCN)cc21,O,755,781,0.1,264000,26,5.421603927,63.1,0.681,0.997,1.062,0.025
CN1C=C/C(=C\C2=Nc3cccc4cccc2c34)c2ccccc21,C1COCCO1,574,,,22600,,4.354108439,36,0.737,0.312,0,0.444
CN1/C(=C\C=C\c2sc3ccc4ccccc4c3[n+]2C)C(C)(C)c2ccccc21,O,555,,,93200,,4.969415912,63.1,0.681,0.997,1.062,0.025
CN1C=C/C(=C\c2sc3ccccc3[n+]2C)c2ccccc21,CS(=O)C,504,,,56000,,4.748188027,45.1,0.83,1,0.072,0.647
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,CC#N,677,695,,,18,,45.6,0.645,0.974,0.044,0.286
CC1(C)C(/C=C/C2=C(Sc3ccc(C(=O)O)cc3)/C(=C/C=C3/N(CCCS(=O)(=O)[O-])c4ccccc4C3(C)C)CCC2)=[N+](CCCS(=O)(=O)[O-])c2ccccc21,CO,793,812,0.076,160000,19,5.204119983,55.4,0.608,0.904,0.605,0.545
Cc1ccc(CN2/C(=C\C3=C(O)/C(=C/C4=[N+](Cc5ccc(C)cc5)c5ccc(S(=O)(=O)[O-])cc5C4(C)C)C3=O)C(C)(C)c3cc(S(=O)(=O)O)ccc32)cc1,CCO,642,655,0.144,203000,13,5.307496038,51.9,0.633,0.783,0.4,0.658
CCN1C(=O)C(=C/C=C2/N(C)c3ccccc3C2(C)C)C(=O)N(CC)C1=S,CC1=CC=CC=C1,492,,,127200,,5.104487111,33.9,0.782,0.284,0,0.128
CCN1C(=O)C(=CC=CC2=C3N(CCC2)c2ccccc2C3(C)C)C(=O)N(CC)C1=S,CCO,615,639,0.063,,24,,51.9,0.633,0.783,0.4,0.658
CN1C(=CC=CC2=[N+](C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CCO,545,568,0.03,134000,23,5.127104798,51.9,0.633,0.783,0.4,0.658
CN1C(=CC2C([O-])C(C=C3N(C)c4ccccc4C3(C)C)C2[O-])C(C)(C)c2ccccc21,C(Cl)(Cl)Cl,630,649,,,19,,39.1,0.783,0.614,0.047,0.071
CCN1C(=O)C(=C/C=C2\Sc3ccccc3N2CC)C(=O)N(CC)C1=S,CC1=CC=CC=C1,507,,,147500,,5.16879202,33.9,0.782,0.284,0,0.128
C#CCOC(=O)CC[N+]1=C(/C=C/C=C/C=C2/N(CCC(=O)NCCOCCOCCCCCCCl)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CS(=O)C,653,674,0.49,351000,21,5.545307116,45.1,0.83,1,0.072,0.647
CCN1/C(=C\C2=C(O)/C(=C/C3=[N+](CC)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)C2=O)C(C)(C)c2cc(S(=O)(=O)O)ccc21,CN(C)C=O,649,662,0.088,225000,13,5.352182518,43.2,0.759,0.977,0.031,0.613
O=S(=O)([O-])CCCCN1/C(=C/C=C2\CCCC(/C=C/c3[se]c4ccccc4[n+]3CCCCS(=O)(=O)[O-])=C2c2ccccc2)[Se]c2ccccc21,CO,800,813,,,13,,55.4,0.608,0.904,0.605,0.545
CN1/C(=C(C=O)\C=C\C2=[N+](C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CC#N,506,,,37000,,4.568201724,45.6,0.645,0.974,0.044,0.286
CN1C=CC(=Cc2scc(-c3ccccc3)[n+]2C)c2ccccc21,O,512,,,66300,,4.821513528,63.1,0.681,0.997,1.062,0.025
CC(C)(C)C1CC(/C=C/c2sc3ccccc3[n+]2Cc2ccccc2)=C(N2CCNCC2)/C(=C/C=C2\Sc3ccccc3N2Cc2ccccc2)C1,CC#N,706,804,0.128,72500,98,4.860338007,45.6,0.645,0.974,0.044,0.286
CN(C)c1ccc2c(c1)OC(c1ccccc1)=C/C2=C\c1cc(-c2ccccc2)[o+]c2cc(N(C)C)ccc12,C(Cl)(Cl)Cl,650,684,0.007,16000,34,4.204119983,39.1,0.783,0.614,0.047,0.071
CCN1C(=O)C(=C/C=C/[c-]2c(=O)n(CC)c(=S)n(CC)c2=O)C(=O)N(CC)C1=S,C(Cl)Cl,546,,,180600,,5.256717746,40.7,0.761,0.769,0.04,0.178
CN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,CCO,779,840,0.16,280000,61,5.447158031,51.9,0.633,0.783,0.4,0.658
COCCOCCOCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCOCCOCCOC)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)=C2OCCC[N+](C)(C)CCCC(=O)O)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,O,765,788,0.099,200000,23,5.301029996,63.1,0.681,0.997,1.062,0.025
CCN1/C(=C/C(=C/c2sc3cc(NC(=O)c4ccccc4)ccc3[n+]2CC)OC)Sc2cc(NC(=O)c3ccccc3)ccc21,C1COCCO1,585,602,0.07,,17,,36,0.737,0.312,0,0.444
CC1(C)C(/C=C/C2=C(Sc3ccc(C(=O)OCCc4ccsc4)cc3)/C(=C/C=C3/N(CCCS(=O)(=O)[O-])c4ccccc4C3(C)C)CCC2)=[N+](CCCS(=O)(=O)[O-])c2ccccc21,CO,797,816,0.07,190000,19,5.278753601,55.4,0.608,0.904,0.605,0.545
CCN(CC)c1ccc2c(C(=C\C=C3/C=Cc4ccccc4N3C)/C=C/c3ccc4ccccc4[n+]3C)c3ccc(=[N+](CC)CC)cc-3oc2c1,CC#N,676,,,183000,,5.26245109,45.6,0.645,0.974,0.044,0.286
CCN1/C(=C/C=C/C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)C2C=CC=CC21,C1CCOC1,553,597,,,44,,37.4,0.714,0.634,0,0.591
CCN1C(=O)C(=C/C=C\C=C2N(c3ccccc3)c3ccccc3N2c2ccccc2)C(=O)N(CC)C1=S,CCCCCC,583,,,,,,31,0.616,0,0,0.056
CN1/C(=C/C=C2\CCCC(C3=[N+](C)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,C(Cl)Cl,786,,,338000,,5.5289167,40.7,0.761,0.769,0.04,0.178
CCN1C(=O)C(=C/C=C2/Sc3ccccc3N2CC)C(=O)N(CC)C1=S,CCO,500,525,0.0045,,25,,51.9,0.633,0.783,0.4,0.658
COc1ccc(NC2=C(/C=C/C3=[N+](Cc4ccccc4)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC/C2=C\C=C2\N(Cc3ccccc3)c3ccc(S(=O)(=O)O)cc3C2(C)C)cc1,CCO,694,793,,43000,99,4.633468456,51.9,0.633,0.783,0.4,0.658
CC1=C(c2ccccc2)/C(=C\C=C\C=C\c2c(-c3ccccc3)c(C)c3ccccn23)[n+]2ccccc21,CC#N,810,848,0.012,140000,38,5.146128036,45.6,0.645,0.974,0.044,0.286
CC[N+]1=C(/C=C/C=C/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,CO,749,773,0.52,253000,24,5.403120521,55.4,0.608,0.904,0.605,0.545
CCN1C(=O)C(=C/C=C\C=C\C=C2/Sc3ccccc3N2CC)C(=O)N(CC)C1=S,C(Cl)Cl,711,731,,296600,20,5.472171147,40.7,0.761,0.769,0.04,0.178
CN(CCOC1=C(/C=C/C2=[N+](CCCCS(=O)(=O)[O-])c3ccc(S(=O)(=O)[O-])cc3C2(C)C)CCC/C1=C\C=C1\N(CCCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc2C1(C)C)C(=O)CCCC(=O)ON1C(=O)CCC1=O,O,765,787,0.07,165180,22,5.217957462,63.1,0.681,0.997,1.062,0.025
CN1/C(=C\C=C\c2ccc3ccccc3[n+]2C)C(C)(C)c2ccccc21,O,552,,,98600,,4.993876915,63.1,0.681,0.997,1.062,0.025
CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,CN(C)C=O,789,817,,,28,,43.2,0.759,0.977,0.031,0.613
CCOc1cccc(OCC)c1C1=C(/C=C/C2=[N+](CC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CC)c2ccccc2C1(C)C,C(Cl)Cl,768,798,0.31,345000,30,5.537819095,40.7,0.761,0.769,0.04,0.178
CCCCNC1=C(/C=C/C2=[N+](Cc3ccc(C(=O)O)cc3)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)CCC/C1=C\C=C1\N(Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)O)cc2C1(C)C,CN(C)C=O,600,745,,,145,,43.2,0.759,0.977,0.031,0.613
C(=Cc1cc[n+](CCCCCCCCCC[n+]2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccccc32)c2ccccc12)c1ccc(N(c2ccccc2)c2ccccc2)cc1,CN(C)C=O,522,716,,11200,194,4.049218023,43.2,0.759,0.977,0.031,0.613
CC1(C)C(/C=C2\C(=O)C(/C=C3\N(CCCCCC(=O)O)c4ccc(S(=O)(=O)O)cc4C3(C)C)=C2O)=[N+](CCCCCC(=O)O)c2ccc(S(=O)(=O)[O-])cc21,CCO,641,656,0.111,123000,15,5.089905111,51.9,0.633,0.783,0.4,0.658
C(=Cc1cc[n+](CCC[n+]2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,CN(C)C=O,467,694,,28500,227,4.45484486,43.2,0.759,0.977,0.031,0.613
CCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCC)c4ccc(I)cc4C3(C)C)=C2Cl)C(C)(C)c2cc(I)ccc21,C(Cl)Cl,805,837,,,32,,40.7,0.761,0.769,0.04,0.178
COC(=O)CCCCCCCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCCCCCCCC(=O)OC)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,CCO,785,802,0.191,222000,17,5.346352974,51.9,0.633,0.783,0.4,0.658
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2c2c3ccccc3c(OC)c3ccccc23)C(C)(C)c2ccccc21,C(Cl)Cl,777,806,0.26,373000,29,5.571708832,40.7,0.761,0.769,0.04,0.178
C[N+]1=C(/C=C2\C(=O)C(Nc3ccccc3)=C2[O-])C(C)(C)c2ccccc21,O,503,528,0.0038,78500,25,4.894869657,63.1,0.681,0.997,1.062,0.025
C#CCOC(=O)CC[N+]1=C(/C=C/C=C/C=C2/N(CCC(=O)NCCOCCOCCCCCCCl)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CN(C)C=O,650,670,0.43,282000,20,5.450249108,43.2,0.759,0.977,0.031,0.613
CCCCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCCCC)c4ccccc4C3(C)C)=C2Oc2cc(OC)c(OC)c(OC)c2)C(C)(C)c2ccccc21,CC1=CC=CC=C1,774,,,97000,,4.986771734,33.9,0.782,0.284,0,0.128
CCC[N+]1=C(/C=C/C=C2\N(C)c3ccccc3C2(C)C)C(C)(C)c2c1ccc1ccccc21,CS(=O)C,572,,,115900,,5.064083436,45.1,0.83,1,0.072,0.647
CN(C)c1ccc(C=Cc2cc[n+](CCCCCCCCCC[n+]3ccc(C=Cc4ccc(N(C)C)cc4)c4ccccc43)c3ccccc23)cc1,C1CCOC1,557,686,,,129,,37.4,0.714,0.634,0,0.591
CN1CCN(c2c(F)cc3c(c2F)OC2=C(/C=C/C4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)CC1,CCO,611,720,0.01,27700,109,4.442479769,51.9,0.633,0.783,0.4,0.658
CC(C)(C)C1CC(/C=C/c2sc3ccccc3[n+]2Cc2ccccc2)=C(N(Cc2ccccn2)Cc2ccccn2)/C(=C/C=C2\Sc3ccccc3N2Cc2ccccc2)C1,CN(C)C=O,746,813,,,67,,43.2,0.759,0.977,0.031,0.613
CC[n+]1c(/C=C2/C=C(/C=C/c3cn(CCCCCC(=O)O)c4ccccc34)CC(C)(C)C2)sc2ccccc21,CCO,574,710,0.0802,76800,136,4.88536122,51.9,0.633,0.783,0.4,0.658
CN1C(=CC=Cc2oc3ccccc3[n+]2C)Oc2ccccc21,CS(=O)C,490,515,0.093,,25,,45.1,0.83,1,0.072,0.647
C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(N)c4F)C=C3CCC2)C(C)(C)c2ccccc21,C(Cl)(Cl)Cl,684,709,0.02,56150,25,4.749349761,39.1,0.783,0.614,0.047,0.071
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,CN(C)C=O,792,824,,,32,,43.2,0.759,0.977,0.031,0.613
CC1(C)/C(=C\C=C\C2=Nc3ccccc3CC2)N(CCCCS(=O)(=O)[O-])c2ccccc21,O,490,522,0.004,,32,,63.1,0.681,0.997,1.062,0.025
