SMILES,Solvent,AM,EM,QY,AC,ST,LGAC,Et30,SP,SdP,SA,SB
COc1ccc(NC2=C(/C=C/C3=[N+](Cc4ccccc4)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC/C2=C\C=C2\N(Cc3ccccc3)c3ccc(S(=O)(=O)O)cc3C2(C)C)cc1,CCO,694,793,,43000,99,4.633468456,51.9,0.633,0.783,0.4,0.658
COc1ccc(NC2=C(/C=C/C3=[N+](Cc4ccccc4)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC/C2=C\C=C2\N(Cc3ccccc3)c3ccc(S(=O)(=O)O)cc3C2(C)C)cc1,CS(=O)C,712,807,0.025,41000,95,4.612783857,45.1,0.83,1,0.072,0.647
CCCCOc1ccc2cc3cc(I)c(=O)c(I)c-3oc2c1,CCO,470,,,,,,51.9,0.633,0.783,0.4,0.658
CC[N+]1=C(/C=C/c2ccc(O)cc2)c2cccc3cccc1c23,CC#N,513,613,0.0722,,100,,45.6,0.645,0.974,0.044,0.286
C#CCOC(=O)CC[N+]1=C(/C=C/C=C/C=C2/N(CCC(=O)NCCOCCOCCCCCCCl)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CCO,647,670,0.32,276000,23,5.440909082,51.9,0.633,0.783,0.4,0.658
C#CCOC(=O)CC[N+]1=C(/C=C/C=C/C=C2/N(CCC(=O)NCCOCCOCCCCCCCl)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,O,642,664,0.21,90000,22,4.954242509,63.1,0.681,0.997,1.062,0.025
C#CCOC(=O)CC[N+]1=C(/C=C/C=C/C=C2/N(CCC(=O)NCCOCCOCCCCCCCl)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CS(=O)C,653,674,0.49,351000,21,5.545307116,45.1,0.83,1,0.072,0.647
C#CCOC(=O)CC[N+]1=C(/C=C/C=C/C=C2/N(CCC(=O)NCCOCCOCCCCCCCl)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CN(C)C=O,650,670,0.43,282000,20,5.450249108,43.2,0.759,0.977,0.031,0.613
CC1(C)C(/C=C/C2=C(c3ccc(C(=O)O)cc3)/C(=C/C=C3/N(CCCCS(=O)(=O)[O-])c4ccccc4C3(C)C)CCC2)=[N+](CCCCS(=O)(=O)[O-])c2ccccc21,CO,765,780,,,15,,55.4,0.608,0.904,0.605,0.545
CC(=O)OC(=C\C=C1\N(C)c2ccccc2C1(C)C)/C=C/C=C/C1=[N+](C)c2ccccc2C1(C)C,O,740,773,0.1047,127000,33,5.103803721,63.1,0.681,0.997,1.062,0.025
CCOC(=C\C=C1/SC(/C=C2\SC(c3ccccc3)=C(c3ccccc3)N2CC)=[N+](CC)C1=O)/C=C1/Sc2ccc(C)cc2N1CC,CCO,655,,0.005,108000,,5.033423755,51.9,0.633,0.783,0.4,0.658
Cc1cc(-c2ccc(/C=C/c3cccc[n+]3C)o2)c(O)c(-c2nc3ccccc3s2)c1,CO,445,743,0.165,41811,298,4.621290555,55.4,0.608,0.904,0.605,0.545
Cc1cc(-c2ccc(/C=C/c3cccc[n+]3C)o2)c(O)c(-c2nc3ccccc3s2)c1,CC#N,436,738,0.172,38521,302,4.585697553,45.6,0.645,0.974,0.044,0.286
Cc1cc(-c2ccc(/C=C/c3cccc[n+]3C)o2)c(O)c(-c2nc3ccccc3s2)c1,O,440,770,0.009,25075,330,4.399240942,63.1,0.681,0.997,1.062,0.025
Cc1cc(-c2ccc(/C=C/c3cccc[n+]3C)o2)c(O)c(-c2nc3ccccc3s2)c1,C(Cl)Cl,474,725,0.183,35445,251,4.549554981,40.7,0.761,0.769,0.04,0.178
Cc1cc(-c2ccc(/C=C/c3cccc[n+]3C)o2)c(O)c(-c2nc3ccccc3s2)c1,CS(=O)C,437,759,0.18,36679,322,4.564417487,45.1,0.83,1,0.072,0.647
CCN(CC)c1ccc2c(C)c3c([o+]c2c1)-c1ccc(OC(C)=O)cc1CC3,O,529,602,0.037,33400,73,4.523746467,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc(C(=O)NCCCCN)cc3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21,O,750,775,0.13,273000,25,5.436162647,63.1,0.681,0.997,1.062,0.025
CN1/C(=C/C=C/C2=[N+](C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CCO,547,562,0.03,,15,,51.9,0.633,0.783,0.4,0.658
Clc1ccc2c(c1)N(c1ccccc1)C=C/C2=C\c1sc2ccccc2[n+]1CCC[n+]1ccccc1,CC#N,512,551,,80700,39,4.906873535,45.6,0.645,0.974,0.044,0.286
CCN(CC)c1ccc2cc(-c3ccc4ccc(N(CC)CC)cc4[o+]3)c(=O)oc2c1,CC#N,653,698,0.34,,45,,45.6,0.645,0.974,0.044,0.286
CCN(CC)c1ccc2cc(-c3ccc4ccc(N(CC)CC)cc4[o+]3)c(=O)oc2c1,C(Cl)Cl,670,692,0.6,,22,,40.7,0.761,0.769,0.04,0.178
CC1(C)/C(=C\C=C\C2=Nc3ccccc3CC2)N(CCCCS(=O)(=O)[O-])c2ccccc21,O,490,522,0.004,,32,,63.1,0.681,0.997,1.062,0.025
CC1(C)/C(=C\C=C\C2=Nc3ccccc3CC2)N(CCCCS(=O)(=O)[O-])c2ccccc21,CO,495,525,0.003,,30,,55.4,0.608,0.904,0.605,0.545
CCN(CC)c1ccc(-c2cc(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]2)cc1,CC#N,592,646,0.023,,54,,45.6,0.645,0.974,0.044,0.286
CCN(CC)c1ccc(-c2cc(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]2)cc1,C(Cl)Cl,602,642,0.76,,40,,40.7,0.761,0.769,0.04,0.178
COCCN1C(C)=CC(=Cc2sc3ccccc3[n+]2C)C=C1C,CN(C)C=O,445,,,,,,43.2,0.759,0.977,0.031,0.613
CN1/C(=C/C=C/C=C/C2=[N+](C)c3ccc(O)cc3C2(C)C)C(C)(C)c2cc(NC(=O)CCCc3ccc(N(CCCl)CCCl)cc3)ccc21,O,661,688,0.006,,27,,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C=C/C=C2/N(CCC(=O)NCc3ccc(COc4nc(N)nc5[nH]cnc45)cc3)c3ccccc3C2(C)C)=[N+](CCC(=O)O)c2ccccc21,O,645,666,0.22,81000,21,4.908485019,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C=C/C=C2/N(CCC(=O)NCc3ccc(COc4nc(N)nc5[nH]cnc45)cc3)c3ccccc3C2(C)C)=[N+](CCC(=O)O)c2ccccc21,CCO,645,669,0.28,276000,24,5.440909082,51.9,0.633,0.783,0.4,0.658
CC1(C)C(/C=C/C=C/C=C2/N(CCC(=O)NCc3ccc(COc4nc(N)nc5[nH]cnc45)cc3)c3ccccc3C2(C)C)=[N+](CCC(=O)O)c2ccccc21,CN(C)C=O,648,673,0.34,276000,25,5.440909082,43.2,0.759,0.977,0.031,0.613
CC1(C)C(/C=C/C=C/C=C2/N(CCC(=O)NCc3ccc(COc4nc(N)nc5[nH]cnc45)cc3)c3ccccc3C2(C)C)=[N+](CCC(=O)O)c2ccccc21,CS(=O)C,649,675,0.45,298000,26,5.474216264,45.1,0.83,1,0.072,0.647
CN1/C(=C\C=C2/CCCC(/C=C/c3[se]c4ccccc4[n+]3C)=C2Cl)[Se]c2ccccc21,CO,805,826,0.077,195700,21,5.291590826,55.4,0.608,0.904,0.605,0.545
CC[n+]1c(/C=C2/C=C(/C=C/c3cn(CCCCCC(=O)O)c4ccccc34)CC(C)(C)C2)sc2ccccc21,O,503,695,0.0174,56800,192,4.754348336,63.1,0.681,0.997,1.062,0.025
CC[n+]1c(/C=C2/C=C(/C=C/c3cn(CCCCCC(=O)O)c4ccccc34)CC(C)(C)C2)sc2ccccc21,C(Cl)(Cl)Cl,607,712,0.0799,80600,105,4.906335042,39.1,0.783,0.614,0.047,0.071
CC[n+]1c(/C=C2/C=C(/C=C/c3cn(CCCCCC(=O)O)c4ccccc34)CC(C)(C)C2)sc2ccccc21,CC(=O)C,559,710,0.0644,67300,151,4.828015064,42.2,0.651,0.907,0,0.475
CC[n+]1c(/C=C2/C=C(/C=C/c3cn(CCCCCC(=O)O)c4ccccc34)CC(C)(C)C2)sc2ccccc21,CS(=O)C,553,715,0.0721,35500,162,4.550228353,45.1,0.83,1,0.072,0.647
CC[n+]1c(/C=C2/C=C(/C=C/c3cn(CCCCCC(=O)O)c4ccccc34)CC(C)(C)C2)sc2ccccc21,CCO,574,710,0.0802,76800,136,4.88536122,51.9,0.633,0.783,0.4,0.658
CC[n+]1c(/C=C2/C=C(/C=C/c3cn(CCCCCC(=O)O)c4ccccc34)CC(C)(C)C2)sc2ccccc21,CO,563,709,0.0548,74800,146,4.873901598,55.4,0.608,0.904,0.605,0.545
CC1=CC(=Cc2sc3ccccc3[n+]2C)C=C(C)N1CCN(C)C,CN(C)C=O,446,,,,,,43.2,0.759,0.977,0.031,0.613
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccc5ccccc5c4C3(C)C)=C2Cl)C(C)(C)c2c1ccc1ccccc21,CC(=O)C,818,,,,,,42.2,0.651,0.907,0,0.475
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccc5ccccc5c4C3(C)C)=C2Cl)C(C)(C)c2c1ccc1ccccc21,CN(C)C=O,826,,,,,,43.2,0.759,0.977,0.031,0.613
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccc5ccccc5c4C3(C)C)=C2Cl)C(C)(C)c2c1ccc1ccccc21,C(Cl)(Cl)Cl,826,,,,,,39.1,0.783,0.614,0.047,0.071
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccc5ccccc5c4C3(C)C)=C2Cl)C(C)(C)c2c1ccc1ccccc21,CO,816,,,,,,55.4,0.608,0.904,0.605,0.545
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccc5ccccc5c4C3(C)C)=C2Cl)C(C)(C)c2c1ccc1ccccc21,CC#N,815,,,,,,45.6,0.645,0.974,0.044,0.286
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccc5ccccc5c4C3(C)C)=C2Cl)C(C)(C)c2c1ccc1ccccc21,CS(=O)C,831,,,,,,45.1,0.83,1,0.072,0.647
CNC(=O)CC[n+]1c(/C=C2\C=CN(CCC[n+]3ccccc3)c3ccccc32)sc2ccccc21,CO,508,,,70800,,4.850033258,55.4,0.608,0.904,0.605,0.545
CN(C)c1cc[n+](CCC[n+]2c(/C=C3\C=CN(CCCBr)c4ccccc43)sc3ccccc32)cc1,CO,504,,,70000,,4.84509804,55.4,0.608,0.904,0.605,0.545
CCN1C(=O)C(C#N)=C(C)/C(=C/c2c[nH]c3ccccc23)C1=O,C(Cl)(Cl)Cl,467,,,,,,39.1,0.783,0.614,0.047,0.071
CCN1C(=O)C(C#N)=C(C)/C(=C/c2c[nH]c3ccccc23)C1=O,CC(=O)C,467,,,75500,,4.877946952,42.2,0.651,0.907,0,0.475
CCN1/C(=C/C=C/C=C/C=C/C2=[N+](CC)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)NC(=O)CCCC(=O)O)ccc21,O,648,665,0.32,212000,17,5.326335861,63.1,0.681,0.997,1.062,0.025
CCN1/C(=C\C2=C(N)/C(=C/C3=[N+](CC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,CS(=O)C,647,,,208929,,5.319998726,45.1,0.83,1,0.072,0.647
C(/C=C1\Sc2ccccc2N1CCCc1ccccc1)=C(\C=C\c1sc2ccccc2[n+]1CCCc1ccccc1)c1ccncc1,CCO,651,671,0.09,156560,20,5.194680813,51.9,0.633,0.783,0.4,0.658
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2c2c(OCCOC)cccc2OCCOC)C(C)(C)c2ccccc21,CC#N,760,790,0.2,285000,30,5.45484486,45.6,0.645,0.974,0.044,0.286
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2c2c(OCCOC)cccc2OCCOC)C(C)(C)c2ccccc21,C(Cl)Cl,769,799,0.27,352000,30,5.546542663,40.7,0.761,0.769,0.04,0.178
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2c2c(OCCOC)cccc2OCCOC)C(C)(C)c2ccccc21,O,761,790,0.14,265000,29,5.423245874,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C=C/C=C/C=C2\N(Cc3ccc(C(=O)O)cc3)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)[O-])cc21,O,749,787,,170020,38,5.230500012,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C=C/C=C/C=C2\N(Cc3ccc(C(=O)O)cc3)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)[O-])cc21,CN(C)C=O,767,803,,,36,,43.2,0.759,0.977,0.031,0.613
CC1(C)C(/C=C/C=C/C=C/C=C2\N(Cc3ccc(C(=O)O)cc3)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)[O-])cc21,CO,755,790,,,35,,55.4,0.608,0.904,0.605,0.545
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,CCO,781,838,0.22,160000,57,5.204119983,51.9,0.633,0.783,0.4,0.658
CN1/C(=C\C=C2/CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,CO,774,791,0.066,191200,17,5.281487888,55.4,0.608,0.904,0.605,0.545
C[n+]1c(/C=C2/C=C(C=Cc3cn(CCCCCC(=O)O)c4ccccc34)CC(C)(C)C2)sc2ccc3ccccc3c21,CO,552,709,0.0139,42200,157,4.625312451,55.4,0.608,0.904,0.605,0.545
C[n+]1c(/C=C2/C=C(C=Cc3cn(CCCCCC(=O)O)c4ccccc34)CC(C)(C)C2)sc2ccc3ccccc3c21,CC(=O)C,547,714,0.0132,37700,167,4.57634135,42.2,0.651,0.907,0,0.475
C[n+]1c(/C=C2/C=C(C=Cc3cn(CCCCCC(=O)O)c4ccccc34)CC(C)(C)C2)sc2ccc3ccccc3c21,O,543,705,0.0031,33300,162,4.522444234,63.1,0.681,0.997,1.062,0.025
C[n+]1c(/C=C2/C=C(C=Cc3cn(CCCCCC(=O)O)c4ccccc34)CC(C)(C)C2)sc2ccc3ccccc3c21,CCO,564,714,0.0172,49700,150,4.696356389,51.9,0.633,0.783,0.4,0.658
C[n+]1c(/C=C2/C=C(C=Cc3cn(CCCCCC(=O)O)c4ccccc34)CC(C)(C)C2)sc2ccc3ccccc3c21,C(Cl)(Cl)Cl,599,715,0.0251,41300,116,4.615950052,39.1,0.783,0.614,0.047,0.071
C[n+]1c(/C=C2/C=C(C=Cc3cn(CCCCCC(=O)O)c4ccccc34)CC(C)(C)C2)sc2ccc3ccccc3c21,CS(=O)C,542,718,0.017,26700,176,4.426511261,45.1,0.83,1,0.072,0.647
CC[N+]1=C(/C=C/C=C/C=C/C=C2/N(CCCCCC(=O)O)c3ccccc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,CO,751,775,0.38,96000,24,4.982271233,55.4,0.608,0.904,0.605,0.545
CC[N+]1=C(/C=C/C=C/C=C/C=C2/N(CCCCCC(=O)O)c3ccccc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,O,745,769,0.19,76000,24,4.880813592,63.1,0.681,0.997,1.062,0.025
CN(CCOC1=C(/C=C/C2=[N+](CCCCS(=O)(=O)[O-])c3ccc(S(=O)(=O)[O-])cc3C2(C)C)CCC/C1=C\C=C1\N(CCCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc2C1(C)C)C(=O)CCCC(=O)ON1C(=O)CCC1=O,O,765,787,0.07,165180,22,5.217957462,63.1,0.681,0.997,1.062,0.025
CN(CCOC1=C(/C=C/C2=[N+](CCCCS(=O)(=O)[O-])c3ccc(S(=O)(=O)[O-])cc3C2(C)C)CCC/C1=C\C=C1\N(CCCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc2C1(C)C)C(=O)CCCC(=O)ON1C(=O)CCC1=O,CO,774,798,0.23,214000,24,5.330413773,55.4,0.608,0.904,0.605,0.545
CC(O)C[n+]1c(/C=C2\C=CN(CCC[N+]34CC[N+](C)(CC3)CC4)c3ccccc32)sc2ccccc21,CO,511,,,65000,,4.812913357,55.4,0.608,0.904,0.605,0.545
CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(Cc4ccc([N+](=O)[O-])cc4)c4ccccc4C3(C)C)CCC2)=[N+](Cc2ccc([N+](=O)[O-])cc2)c2ccccc21,CO,785,807,0.1009,220000,22,5.342422681,55.4,0.608,0.904,0.605,0.545
CCN1/C(=C/C=C/C2=[N+](C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CS(=O)C,552,565,0.07,127000,13,5.103803721,45.1,0.83,1,0.072,0.647
COc1ccc([NH+]=CC=C2N(C)c3ccccc3C2(C)C)cc1,CC#N,416,,,20200,,4.305351369,45.6,0.645,0.974,0.044,0.286
CN1C=C/C(=C\c2sc3ccccc3[n+]2CC(O)CCl)c2ccccc21,CO,503,,,76000,,4.880813592,55.4,0.608,0.904,0.605,0.545
CCN1/C(=C/C=C/C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)C2C=CC=CC21,CN(C)C=O,555,599,,,44,,43.2,0.759,0.977,0.031,0.613
CCN1/C(=C/C=C/C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)C2C=CC=CC21,O,540,586,,,46,,63.1,0.681,0.997,1.062,0.025
CCN1/C(=C/C=C/C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)C2C=CC=CC21,C1CCOC1,553,597,,,44,,37.4,0.714,0.634,0,0.591
CCN1/C(=C/C=C/C2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)C2C=CC=CC21,CC1=CC=CC=C1,559,602,,,43,,33.9,0.782,0.284,0,0.128
CN(C)c1ccc(C=Cc2cc[n+](CCCCC[n+]3ccc(C=Cc4ccc(N(C)C)cc4)cc3)cc2)cc1,CN(C)C=O,478,628,,91100,150,4.959518377,43.2,0.759,0.977,0.031,0.613
CN(C)c1ccc(C=Cc2cc[n+](CCCCC[n+]3ccc(C=Cc4ccc(N(C)C)cc4)cc3)cc2)cc1,CCOC(=O)C,478,595,,,117,,38.1,0.656,0.603,0,0.542
CN(C)c1ccc(C=Cc2cc[n+](CCCCC[n+]3ccc(C=Cc4ccc(N(C)C)cc4)cc3)cc2)cc1,C1CCOC1,480,603,,,123,,37.4,0.714,0.634,0,0.591
CN1/C(=C\C=C\C=C\C2=[N+](C)c3ccc(O)cc3C2(C)C)C(C)(C)c2cc(N)ccc21,O,665,690,0.012,,25,,63.1,0.681,0.997,1.062,0.025
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc4cc(Br)ccc4c3C2(C)C)C(C)(C)c2c1ccc1cc(Br)ccc21,CCO,685,705,,225000,20,5.352182518,51.9,0.633,0.783,0.4,0.658
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc4cc(Br)ccc4c3C2(C)C)C(C)(C)c2c1ccc1cc(Br)ccc21,CO,681,702,,,21,,55.4,0.608,0.904,0.605,0.545
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc4cc(Br)ccc4c3C2(C)C)C(C)(C)c2c1ccc1cc(Br)ccc21,C(Cl)Cl,697,714,,,17,,40.7,0.761,0.769,0.04,0.178
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc4cc(Br)ccc4c3C2(C)C)C(C)(C)c2c1ccc1cc(Br)ccc21,CN(C)C=O,686,705,,,19,,43.2,0.759,0.977,0.031,0.613
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc4cc(Br)ccc4c3C2(C)C)C(C)(C)c2c1ccc1cc(Br)ccc21,CC#N,680,699,,,19,,45.6,0.645,0.974,0.044,0.286
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc4cc(Br)ccc4c3C2(C)C)C(C)(C)c2c1ccc1cc(Br)ccc21,CS(=O)C,689,709,0.381,,20,,45.1,0.83,1,0.072,0.647
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc4cc(Br)ccc4c3C2(C)C)C(C)(C)c2c1ccc1cc(Br)ccc21,C1CCOC1,683,709,,,26,,37.4,0.714,0.634,0,0.591
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc4cc(Br)ccc4c3C2(C)C)C(C)(C)c2c1ccc1cc(Br)ccc21,CC(=O)C,682,703,,,21,,42.2,0.651,0.907,0,0.475
CN1/C(=C/C=C/C=C/C2=[N+](C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CS(=O)C,644,666,0.305,212500,22,5.327358934,45.1,0.83,1,0.072,0.647
O=[N+]([O-])c1ccc(CN2/C(=C\C=C(Br)\C=C\c3sc4ccccc4[n+]3Cc3ccc([N+](=O)[O-])cc3)Sc3ccccc32)cc1,CO,607,631,0.078,9846,24,3.993259831,55.4,0.608,0.904,0.605,0.545
CN1/C(=C\C=C\C=C\C=C\C2=[N+](CCCCCC(=O)[O-])c3ccccc3C2(C)C)C(C)(C)c2cc(I)ccc21,CS(=O)C,759,792,0.53,168000,33,5.225309282,45.1,0.83,1,0.072,0.647
CC(=O)OC(=C\C=C1\N(CCCCS(=O)(=O)O)c2ccc(C)cc2C1(C)C)/C=C/C=C/C1=[N+](CCCCS(=O)(=O)[O-])c2ccc(C)cc2C1(C)C,O,758,793,0.0464,149000,35,5.173186268,63.1,0.681,0.997,1.062,0.025
CCN1C(=O)C(=C/C=C\C=C\C2C(=O)N(CC)C(=S)N(CC)C2=O)C(=O)N(CC)C1=S,CN(C)C=O,667,679,,,12,,43.2,0.759,0.977,0.031,0.613
CCN1C(=O)C(=C/C=C\C=C\C2C(=O)N(CC)C(=S)N(CC)C2=O)C(=O)N(CC)C1=S,C(Cl)Cl,669,683,,,14,,40.7,0.761,0.769,0.04,0.178
CCN1C(=O)C(=C/C=C\C=C\C2C(=O)N(CC)C(=S)N(CC)C2=O)C(=O)N(CC)C1=S,CCO,663,676,0.52,,13,,51.9,0.633,0.783,0.4,0.658
CC(=O)OC(=C\C=C1\N(CCCCS(=O)(=O)O)c2ccccc2C1(C)C)/C=C/C=C/C1=[N+](CCCCS(=O)(=O)[O-])c2ccc(Cl)cc2C1(C)C,O,752,788,0.0694,204000,36,5.309630167,63.1,0.681,0.997,1.062,0.025
C[n+]1cc(/C=C/C2=CC(=C(C#N)C#N)CC(C)(C)C2)cc2ccccc21,O,568,660,,,92,,63.1,0.681,0.997,1.062,0.025
CCCCN1/C(=C/C2=[N+](CCCC)c3cccc4cccc2c34)C=Cc2ccccc21,CCO,585,,,35900,,4.555094449,51.9,0.633,0.783,0.4,0.658
CCCCN1/C(=C/C=C/C=C/C=C/C2=[N+](CCCC)c3ccc(I)cc3C2(C)C)C(C)(C)c2cc(C(=O)O)ccc21,CN(C)C=O,774,798,0.649,140000,24,5.146128036,43.2,0.759,0.977,0.031,0.613
CCCCN1/C(=C/C=C/C=C/C=C/C2=[N+](CCCC)c3ccc(I)cc3C2(C)C)C(C)(C)c2cc(C(=O)O)ccc21,O,757,,,,,,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCCC(=O)NCCCCCC(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](CCCCC[N+](C)(C)C)c2ccc(S(=O)(=O)[O-])cc21,O,648,665,0.34,230000,17,5.361727836,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C(I)=C/C=C/C=C2/N(CCC[N+](C)(C)C)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](CCC[N+](C)(C)C)c2ccc(S(=O)(=O)[O-])cc21,O,741,767,0.067,240000,26,5.380211242,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C(I)=C/C=C/C=C2/N(CCC[N+](C)(C)C)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](CCC[N+](C)(C)C)c2ccc(S(=O)(=O)[O-])cc21,CO,744,769,0.098,140000,25,5.146128036,55.4,0.608,0.904,0.605,0.545
CC1=CC(=Cc2sc3ccccc3[n+]2C)C=C(C)N1CCO,CN(C)C=O,444,,,,,,43.2,0.759,0.977,0.031,0.613
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccc5ccccc5c4C3(C)C)=C2Sc2ccccc2)C(C)(C)c2c1ccc1ccccc21,CC(=O)C,830,,,,,,42.2,0.651,0.907,0,0.475
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccc5ccccc5c4C3(C)C)=C2Sc2ccccc2)C(C)(C)c2c1ccc1ccccc21,CO,827,,,,,,55.4,0.608,0.904,0.605,0.545
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccc5ccccc5c4C3(C)C)=C2Sc2ccccc2)C(C)(C)c2c1ccc1ccccc21,C(Cl)(Cl)Cl,839,,,,,,39.1,0.783,0.614,0.047,0.071
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccc5ccccc5c4C3(C)C)=C2Sc2ccccc2)C(C)(C)c2c1ccc1ccccc21,CC#N,827,,,,,,45.6,0.645,0.974,0.044,0.286
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccc5ccccc5c4C3(C)C)=C2Sc2ccccc2)C(C)(C)c2c1ccc1ccccc21,CS(=O)C,843,,,,,,45.1,0.83,1,0.072,0.647
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccc5ccccc5c4C3(C)C)=C2Sc2ccccc2)C(C)(C)c2c1ccc1ccccc21,CN(C)C=O,838,,,,,,43.2,0.759,0.977,0.031,0.613
CN1C=C/C(=C\c2c3ccccc3o[n+]2C)c2ccc(Cl)cc21,CO,480,,,61400,,4.788168371,55.4,0.608,0.904,0.605,0.545
CCCC[N+]1=C(/C=C2/N(C(C)(C)C)c3ccccc3C2(C)C)c2cccc3cccc1c23,CO,556,,,30000,,4.477121255,55.4,0.608,0.904,0.605,0.545
CN1/C(=C\C=C\C=C\C=C\C2=[N+](C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CCO,742,,0.054,231000,,5.36361198,51.9,0.633,0.783,0.4,0.658
BrC(=C\C=C1\Sc2ccccc2N1Cc1ccccc1)/C=C/c1sc2ccccc2[n+]1Cc1ccccc1,CO,607,662,0.054,25555,55,4.407475885,55.4,0.608,0.904,0.605,0.545
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2c2c(C)cccc2C)C(C)(C)c2ccccc21,CC#N,760,788,0.26,295000,28,5.469822016,45.6,0.645,0.974,0.044,0.286
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2c2c(C)cccc2C)C(C)(C)c2ccccc21,O,758,786,0.2,271000,28,5.432969291,63.1,0.681,0.997,1.062,0.025
